date,open,close,high,low,volume,amount
2022-12-15,19612.67,19368.59,19675.68,19233.86,10561778.0,105617782150.0
2022-12-14,19775.33,19673.45,19859.75,19528.71,13636407.0,136364073260.0
2022-12-13,19458.02,19596.2,19707.75,19382.3,12408817.0,124088179100.0
2022-12-12,19594.52,19463.63,19718.08,19366.22,15875137.0,158751378210.0
2022-12-09,19484.23,19900.87,19926.48,19404.5,19944692.0,199446926390.0
2022-12-08,18965.05,19450.23,19521.6,18965.05,16069411.0,160694115630.0
2022-12-07,19380.8,18814.82,19737.31,18799.81,20741641.0,207416416910.0
2022-12-06,19211.7,19441.18,19569.67,19202.87,16500386.0,165003861800.0
2022-12-05,19221.68,19518.29,19539.6,19035.14,22298078.0,222980782230.0
2022-12-02,18785.28,18675.35,18841.22,18530.82,14277514.0,142775148910.0
2022-12-01,19058.9,18736.44,19237.45,18679.35,19856333.0,198563330560.0
2022-11-30,18141.56,18597.23,18645.35,18052.32,22208861.0,222088613640.0
2022-11-29,17558.6,18204.68,18204.68,17536.45,16675666.0,166756666300.0
2022-11-28,17000.23,17297.94,17364.21,16833.68,11828691.0,118286912070.0
2022-11-25,17673.2,17573.58,17673.2,17412.04,9479826.0,94798267410.0
2022-11-24,17684.53,17660.9,17759.24,17517.12,8613138.0,86131380090.0
2022-11-23,17460.9,17523.81,17640.84,17375.96,9631238.0,96312382230.0
2022-11-22,17625.19,17424.41,17751.93,17287.6,12719650.0,127196509920.0
2022-11-21,17654.15,17655.91,17746.34,17389.45,11029456.0,110294568370.0
2022-11-18,18316.36,17992.54,18378.06,17910.19,13954750.0,139547505690.0
2022-11-17,18071.6,18045.66,18220.81,17711.84,15256317.0,152563172090.0
2022-11-16,18169.21,18256.48,18414.09,18031.87,17329500.0,173295004460.0
2022-11-15,17665.8,18343.12,18356.78,17552.3,20508915.0,205089159330.0
2022-11-14,17999.26,17619.71,18011.64,17518.88,20490780.0,204907800240.0
2022-11-11,17120.05,17325.66,17368.04,16829.0,18258593.0,182585930540.0
2022-11-10,16138.22,16081.04,16138.22,15945.2,9210859.0,92108599820.0
2022-11-09,16552.8,16358.52,16730.2,16213.03,11129670.0,111296702270.0
2022-11-08,16640.6,16557.31,16719.01,16429.81,10472934.0,104729344270.0
2022-11-07,16031.79,16595.91,16821.89,15980.85,14859583.0,148595830880.0
2022-11-04,15442.76,16161.14,16513.16,15442.76,18864523.0,188645230470.0
2022-11-03,15477.74,15339.49,15623.18,15301.67,9865335.0,98653355680.0
2022-11-02,15389.55,15827.17,15867.24,15276.76,10601662.0,106016629630.0
2022-11-01,14859.92,15455.27,15632.85,14859.92,15381163.0,153811639970.0
2022-10-31,14830.69,14687.02,15113.15,14597.31,13099193.0,130991933730.0
2022-10-28,15424.94,14863.06,15441.99,14770.09,12461969.0,124619691170.0
2022-10-27,15721.27,15427.94,15833.28,15410.97,12293551.0,122935517670.0
2022-10-26,15096.32,15317.67,15584.06,15041.4,13075120.0,130751207500.0
2022-10-25,15242.1,15165.59,15435.37,14947.39,14344885.0,143448852190.0
2022-10-24,15894.75,15180.69,15993.88,15082.84,16175253.0,161752533290.0
2022-10-21,16331.11,16211.12,16359.04,16137.18,9397025.0,93970257900.0
2022-10-20,16230.79,16280.22,16452.97,16010.72,12677574.0,126775747730.0
2022-10-19,16805.91,16511.28,16923.12,16508.37,8475120.0,84751201690.0
2022-10-18,16860.2,16914.58,16914.58,16558.41,9975627.0,99756279140.0
2022-10-17,16479.74,16612.9,16754.52,16308.95,9576280.0,95762809340.0
2022-10-14,16671.68,16587.69,17028.68,16535.37,10193560.0,101935608380.0
2022-10-13,16700.65,16389.11,16736.59,16389.11,8499178.0,84991789790.0
2022-10-12,16758.27,16701.03,17040.7,16438.6,11280223.0,112802233360.0
2022-10-11,17194.73,16832.36,17206.51,16789.97,9121046.0,91210466860.0
2022-10-10,17449.36,17216.66,17449.36,17174.61,9510533.0,95105334110.0
2022-10-07,17851.62,17740.05,17881.87,17717.73,5700057.0,57000572680.0
2022-10-06,18100.48,18012.15,18143.85,17958.14,6249631.0,62496315830.0
2022-10-05,17811.97,18087.97,18164.2,17682.85,10546760.0,105467602630.0
2022-10-03,17050.25,17079.51,17252.11,16906.96,6333089.0,63330895550.0
2022-09-30,17165.93,17222.83,17344.81,17016.28,8490997.0,84909975620.0
2022-09-29,17570.17,17165.87,17629.67,17046.83,9168357.0,91683578490.0
2022-09-28,17703.39,17250.88,17703.39,17184.54,10875155.0,108751557750.0
2022-09-27,17838.65,17860.31,17904.21,17648.42,9752856.0,97528562270.0
2022-09-26,17781.87,17855.14,18077.64,17727.4,10435444.0,104354441680.0
2022-09-23,18055.59,17933.27,18165.95,17926.29,8081133.0,80811338250.0
2022-09-22,18080.93,18147.95,18195.09,17965.33,8519345.0,85193458300.0
2022-09-21,18638.85,18444.62,18638.85,18434.65,8130279.0,81302794600.0
2022-09-20,18700.68,18781.42,18861.47,18685.46,7301225.0,73012255690.0
2022-09-19,18695.35,18565.97,18697.09,18494.54,9104370.0,91043707610.0
2022-09-16,18732.44,18761.69,18905.28,18678.22,12394270.0,123942707840.0
2022-09-15,18833.9,18930.38,19013.03,18833.9,8185474.0,81854749990.0
2022-09-14,18933.3,18847.1,18989.22,18797.79,9377014.0,93770140100.0
2022-09-13,19404.64,19326.86,19492.06,19296.25,9498588.0,94985888940.0
2022-09-09,18893.65,19362.25,19417.56,18893.65,9227750.0,92277500640.0
2022-09-08,19043.84,18854.62,19075.74,18803.76,8001632.0,80016323360.0
2022-09-07,18915.87,19044.3,19068.9,18818.78,8612989.0,86129892880.0
2022-09-06,19261.7,19202.73,19358.02,19107.6,8221855.0,82218553940.0
2022-09-05,19299.09,19225.7,19299.09,19064.79,9844048.0,98440488990.0
2022-09-02,19572.47,19452.09,19630.8,19342.49,11020077.0,110200779800.0
2022-09-01,19761.72,19597.31,19839.51,19532.86,10564632.0,105646327120.0
2022-08-31,19589.85,19954.39,20173.02,19564.84,13655446.0,136554461350.0
2022-08-30,20062.73,19949.03,20062.73,19645.57,9613800.0,96138007440.0
2022-08-29,19960.29,20023.22,20073.94,19889.67,9178983.0,91789830820.0
2022-08-26,20138.69,20170.04,20185.15,20050.97,10277763.0,102777637770.0
2022-08-25,19418.46,19968.38,19990.31,19418.46,9063298.0,90632989200.0
2022-08-24,19542.24,19268.74,19542.24,19189.54,9912807.0,99128070950.0
2022-08-23,19644.23,19503.25,19701.55,19377.09,8663052.0,86630524940.0
2022-08-22,19572.42,19656.98,19825.93,19564.19,8308737.0,83087379100.0
2022-08-19,19656.8,19773.03,19898.18,19656.8,8216589.0,82165896580.0
2022-08-18,19991.94,19763.91,19991.94,19675.46,8933572.0,89335725280.0
2022-08-17,19995.77,19922.45,20069.85,19800.58,8419536.0,84195366910.0
2022-08-16,20107.14,19830.52,20173.4,19662.61,9869626.0,98696266690.0
2022-08-15,20038.48,20040.86,20260.66,19984.04,7379400.0,73794009290.0
2022-08-12,20158.29,20175.62,20208.02,20011.38,7499478.0,74994785040.0
2022-08-11,19840.57,20082.43,20082.43,19789.96,8271421.0,82714217540.0
2022-08-10,19956.51,19610.84,19956.51,19469.11,8927238.0,89272385560.0
2022-08-09,20039.3,20003.44,20250.87,19856.23,8218388.0,82183884530.0
2022-08-08,20065.35,20045.77,20171.89,19954.04,7492578.0,74925782610.0
2022-08-05,20283.59,20201.94,20283.59,20096.54,8516996.0,85169961480.0
2022-08-04,20011.25,20174.04,20216.58,19995.46,8893859.0,88938595850.0
2022-08-03,19865.69,19767.09,19921.91,19685.48,9551773.0,95517731850.0
2022-08-02,19943.16,19689.21,19943.16,19515.54,11808934.0,118089345180.0
2022-08-01,20026.6,20165.84,20251.43,19883.92,11488524.0,114885249500.0
2022-07-29,20647.45,20156.51,20647.45,20050.05,12964113.0,129641136700.0
2022-07-28,20705.46,20622.68,20772.63,20533.42,9019064.0,90190642200.0
2022-07-27,20684.48,20670.04,20770.1,20572.42,8723627.0,87236278960.0
2022-07-26,20676.68,20905.88,20952.45,20631.82,9653785.0,96537851900.0
2022-07-25,20516.34,20562.94,20595.09,20353.68,8936915.0,89369151680.0
2022-07-22,20717.47,20609.14,20788.46,20513.8,8514767.0,85147677110.0
2022-07-21,20811.6,20574.63,20827.61,20527.35,10163934.0,101639340120.0
2022-07-20,20968.42,20890.22,21111.78,20884.92,8930430.0,89304300790.0
2022-07-19,20719.2,20661.06,20758.71,20549.44,8398236.0,83982368060.0
2022-07-18,20479.58,20846.18,20866.33,20294.14,11608891.0,116088919770.0
2022-07-15,20522.11,20297.72,20656.96,20215.97,12955697.0,129556976810.0
2022-07-14,20818.27,20751.21,20888.8,20554.15,11281652.0,112816526280.0
2022-07-13,20911.53,20797.95,21040.34,20751.48,10839575.0,108395754100.0
2022-07-12,20905.07,20844.74,21084.09,20779.59,11549067.0,115490670470.0
2022-07-11,21470.77,21124.2,21470.77,21001.63,11946471.0,119464712750.0
2022-07-08,21961.75,21725.78,21961.75,21614.65,10585436.0,105854369620.0
2022-07-07,21352.7,21643.58,21643.58,21200.93,11205825.0,112058258190.0
2022-07-06,21777.64,21586.66,21833.4,21286.66,14125280.0,141252801480.0
2022-07-05,22053.16,21853.07,22198.51,21799.19,12261425.0,122614256260.0
2022-07-04,21690.68,21830.35,21886.35,21458.63,13144548.0,131445489110.0
2022-06-30,21917.45,21859.79,22111.91,21719.17,15146973.0,151469737950.0
2022-06-29,22125.61,21996.89,22289.07,21844.05,16082680.0,160826807930.0
2022-06-28,22144.63,22418.97,22449.31,21952.44,17592802.0,175928027290.0
2022-06-27,21976.8,22229.52,22414.43,21976.8,20000885.0,200008854440.0
2022-06-24,21450.68,21719.06,21762.67,21408.66,14840482.0,148404820460.0
2022-06-23,21157.58,21273.87,21443.59,21010.89,12056113.0,120561139500.0
2022-06-22,21469.74,21008.34,21519.58,21008.34,12694038.0,126940388990.0
2022-06-21,21264.98,21559.59,21564.87,21175.95,11936168.0,119361686620.0
2022-06-20,20948.8,21163.91,21175.98,20839.02,13185245.0,131852455750.0
2022-06-17,20716.74,21075.0,21145.94,20697.17,18631486.0,186314869370.0
2022-06-16,21515.64,20845.43,21545.84,20697.41,15848584.0,158485840920.0
2022-06-15,21111.32,21308.21,21431.07,21111.32,14906513.0,149065131910.0
2022-06-14,20783.54,21067.99,21175.01,20717.64,13304728.0,133047285050.0
2022-06-13,21162.53,21067.58,21320.15,20993.76,15939195.0,159391959460.0
2022-06-10,21522.5,21806.18,21935.01,21487.91,18034709.0,180347095190.0
2022-06-09,22121.53,21869.05,22142.82,21737.94,16370260.0,163702600470.0
2022-06-08,21788.89,22014.59,22064.12,21734.49,18402832.0,184028326330.0
2022-06-07,21577.48,21531.67,21744.46,21394.59,14008028.0,140080283950.0
2022-06-06,21282.51,21653.9,21691.92,21030.07,13851571.0,138515719700.0
2022-06-02,21057.04,21082.13,21115.78,20884.16,10360214.0,103602146400.0
2022-06-01,21407.79,21294.94,21411.95,21154.04,12608207.0,126082074590.0
2022-05-31,21106.41,21415.2,21415.2,21029.72,24560150.0,245601502320.0
2022-05-30,20933.5,21123.93,21169.08,20885.02,12881131.0,128811312270.0
2022-05-27,20646.06,20697.36,20779.75,20494.15,12005516.0,120055166440.0
2022-05-26,20272.22,20116.2,20272.22,19890.76,9550620.0,95506206420.0
2022-05-25,20115.56,20171.27,20370.74,20067.98,10340966.0,103409668160.0
2022-05-24,20420.14,20112.1,20509.62,19989.62,11363899.0,113638992800.0
2022-05-23,20608.65,20470.06,20642.76,20303.55,10513032.0,105130324330.0
2022-05-20,20470.95,20717.24,20794.13,20408.68,12266761.0,122667617510.0
2022-05-19,20146.96,20120.68,20277.94,19924.87,12111452.0,121114520580.0
2022-05-18,20674.23,20644.28,20711.93,20389.61,11267550.0,112675503730.0
2022-05-17,20193.6,20602.52,20626.42,20169.24,12413653.0,124136538320.0
2022-05-16,20131.53,19950.21,20173.22,19764.96,9301529.0,93015297530.0
2022-05-13,19615.99,19898.77,19925.44,19608.26,11664820.0,116648209030.0
2022-05-12,19556.89,19380.34,19731.27,19342.89,11562471.0,115624712490.0
2022-05-11,19511.8,19824.57,20083.49,19474.03,12615180.0,126151800070.0
2022-05-10,19300.68,19633.69,19758.63,19178.89,14368027.0,143680278740.0
2022-05-06,20287.06,20001.96,20320.28,19973.47,11782644.0,117826449670.0
2022-05-05,21163.15,20793.4,21284.85,20776.97,10072592.0,100725921420.0
2022-05-04,21025.7,20869.52,21047.13,20772.8,7244771.0,72447712010.0
2022-05-03,20927.62,21101.89,21291.8,20648.53,10670478.0,106704789190.0
2022-04-29,20271.4,21089.39,21176.58,20040.07,16511627.0,165116279820.0
2022-04-28,20118.79,20276.17,20286.83,19956.67,10575399.0,105753991530.0
2022-04-27,19723.46,19946.36,20053.11,19665.49,12514635.0,125146354830.0
2022-04-26,19989.04,19934.71,20258.64,19858.36,12279450.0,122794503040.0
2022-04-25,20284.6,19869.34,20284.6,19784.28,13484306.0,134843068160.0
2022-04-22,20261.61,20638.52,20709.49,20184.96,10864776.0,108647764120.0
2022-04-21,20780.86,20682.22,20920.6,20483.86,12008609.0,120086099960.0
2022-04-20,20972.84,20944.67,21214.98,20889.02,9803482.0,98034827350.0
2022-04-19,21106.0,21027.76,21191.8,20896.43,11558648.0,115586489860.0
2022-04-14,21463.35,21518.08,21587.47,21358.73,9890946.0,98909460400.0
2022-04-13,21192.62,21374.37,21531.48,21141.06,10020868.0,100208680640.0
2022-04-12,21279.18,21319.13,21519.13,20988.2,12835319.0,128353190120.0
2022-04-11,21688.03,21208.3,21688.03,21132.54,12228230.0,122282304780.0
2022-04-08,21667.53,21872.01,21872.01,21568.22,10313026.0,103130265630.0
2022-04-07,21910.4,21808.98,22236.93,21779.19,11733085.0,117330859760.0
2022-04-06,22220.21,22080.52,22244.99,22015.12,13422188.0,134221880780.0
2022-04-04,22227.11,22502.31,22523.64,22124.03,10280840.0,102808404050.0
2022-04-01,21693.1,22039.55,22039.55,21558.05,9459988.0,94599886090.0
2022-03-31,22262.16,21996.85,22262.16,21922.58,10239519.0,102395197530.0
2022-03-30,22101.63,22232.03,22391.35,22033.78,15535919.0,155359195500.0
2022-03-29,21771.29,21927.63,21937.27,21722.17,12510393.0,125103936940.0
2022-03-28,21422.2,21684.97,21790.97,21202.69,13430643.0,134306437120.0
2022-03-25,21735.61,21404.88,21944.08,21289.26,14756869.0,147568699460.0
2022-03-24,22002.87,21945.95,22231.67,21900.13,14995432.0,149954324930.0
2022-03-23,22088.79,22154.08,22423.51,21983.1,17733707.0,177337073570.0
2022-03-22,21319.19,21889.28,21906.32,21266.9,14031636.0,140316369200.0
2022-03-21,21823.07,21221.34,21823.07,21096.31,14903168.0,149031681980.0
2022-03-18,21232.88,21412.4,21646.15,20922.37,23668431.0,236684313890.0
2022-03-17,21430.71,21501.23,21501.23,20786.69,30095861.0,300958616050.0
2022-03-16,18956.02,20087.5,20120.85,18584.04,30979309.0,309793095830.0
2022-03-15,18931.18,18415.08,19392.69,18235.48,28616817.0,286168179060.0
2022-03-14,20203.84,19531.66,20203.84,19416.78,22305305.0,223053054460.0
2022-03-11,20460.03,20553.79,20778.86,20079.15,19069210.0,190692100710.0
2022-03-10,21106.57,20890.26,21114.44,20709.62,14624697.0,146246975340.0
2022-03-09,20820.02,20627.71,20957.72,20102.57,18529281.0,185292810920.0
2022-03-08,21082.39,20765.87,21303.52,20638.95,0.0,0.0
2022-03-07,21308.9,21057.63,21327.19,20826.36,0.0,0.0
2022-03-04,21879.13,21905.29,22017.94,21838.99,0.0,0.0
2022-03-03,22434.26,22467.34,22543.42,22378.11,0.0,0.0
2022-03-02,22568.36,22343.92,22712.44,22299.14,0.0,0.0
2022-03-01,22739.84,22761.71,22937.56,22591.73,0.0,0.0
2022-02-28,22818.17,22713.02,22818.17,22406.12,0.0,0.0
2022-02-25,22908.1,22767.18,23046.86,22718.15,0.0,0.0
2022-02-24,23268.03,22901.56,23376.37,22786.39,0.0,0.0
2022-02-23,23617.97,23660.28,23745.07,23500.92,0.0,0.0
2022-02-22,23692.54,23520.0,23813.64,23336.78,0.0,0.0
2022-02-21,24109.59,24170.07,24231.08,23998.77,0.0,0.0
2022-02-18,24633.66,24327.71,24763.37,24284.53,0.0,0.0
2022-02-17,24722.88,24792.77,24861.82,24523.95,0.0,0.0
2022-02-16,24618.3,24718.9,24728.93,24548.05,0.0,0.0
2022-02-15,24458.5,24355.71,24570.09,24219.9,0.0,0.0
2022-02-14,24725.1,24556.57,24733.11,24482.86,0.0,0.0
2022-02-11,24837.2,24906.66,24957.81,24732.65,0.0,0.0
2022-02-10,25050.59,24924.35,25050.59,24649.74,0.0,0.0
2022-02-09,24727.34,24829.99,24896.43,24690.45,0.0,0.0
2022-02-08,24548.05,24329.49,24548.05,24149.75,0.0,0.0
2022-02-07,24609.43,24579.55,24616.5,24365.89,0.0,0.0
2022-02-04,24392.86,24573.29,24609.33,24140.89,0.0,0.0
2022-01-31,23624.14,23802.26,23975.7,23469.76,0.0,0.0
2022-01-28,23818.94,23550.08,23848.02,23507.03,0.0,0.0
2022-01-27,23952.01,23807.0,23952.01,23565.0,0.0,0.0
2022-01-26,24342.9,24289.9,24487.3,24123.7,0.0,0.0
2022-01-25,24251.52,24243.61,24366.89,24001.96,0.0,0.0
2022-01-24,24693.43,24656.46,24795.54,24570.87,0.0,0.0
2022-01-21,24897.59,24965.55,24982.03,24723.92,0.0,0.0
2022-01-20,24263.15,24952.35,24952.35,24233.18,0.0,0.0
2022-01-19,24229.78,24127.85,24286.14,23951.6,0.0,0.0
2022-01-18,24274.75,24112.78,24385.05,24009.71,0.0,0.0
2022-01-17,24390.29,24218.03,24408.88,24111.74,0.0,0.0
2022-01-14,24185.86,24383.32,24383.32,24140.81,0.0,0.0
2022-01-13,24561.48,24429.77,24561.48,24289.19,0.0,0.0
2022-01-12,24069.52,24402.17,24402.17,24069.52,0.0,0.0
2022-01-11,23678.69,23739.06,23863.83,23595.01,0.0,0.0
2022-01-10,23523.9,23746.54,23790.52,23399.09,0.0,0.0
2022-01-07,23318.92,23493.38,23497.5,23162.85,0.0,0.0
2022-01-06,22843.2,23072.86,23082.95,22709.6,0.0,0.0
2022-01-05,23323.77,22907.25,23323.77,22851.5,0.0,0.0
2022-01-04,23400.62,23289.84,23439.3,23146.89,0.0,0.0
2022-01-03,23510.54,23274.75,23605.03,23193.19,0.0,0.0
2021-12-31,23553.79,23397.67,23590.12,23394.77,0.0,0.0
2021-12-30,23130.45,23112.01,23248.26,22990.24,0.0,0.0
2021-12-29,23253.98,23086.54,23253.98,23008.28,0.0,0.0
2021-12-28,23282.35,23280.56,23319.44,23099.48,0.0,0.0
2021-12-24,23375.99,23223.76,23383.19,23186.57,0.0,0.0
2021-12-23,23141.79,23193.64,23264.75,23027.15,0.0,0.0
2021-12-22,23221.13,23102.33,23258.71,22979.76,0.0,0.0
2021-12-21,22795.57,22971.33,23100.18,22730.08,0.0,0.0
2021-12-20,23079.83,22744.86,23145.3,22665.25,0.0,0.0
2021-12-17,23463.78,23192.63,23463.78,23158.7,0.0,0.0
2021-12-16,23287.93,23475.5,23526.05,23155.62,0.0,0.0
2021-12-15,23658.04,23420.76,23745.75,23325.92,0.0,0.0
2021-12-14,23693.73,23635.95,23817.58,23560.13,0.0,0.0
2021-12-13,24242.26,23954.58,24385.44,23936.93,0.0,0.0
2021-12-10,24070.56,23995.72,24214.68,23916.63,0.0,0.0
2021-12-09,24168.41,24254.86,24324.84,24153.72,0.0,0.0
2021-12-08,24090.02,23996.87,24097.98,23907.3,0.0,0.0
2021-12-07,23704.51,23983.66,23989.78,23512.5,0.0,0.0
2021-12-06,23420.44,23349.38,23628.3,23314.97,0.0,0.0
2021-12-03,23675.26,23766.69,23802.77,23451.93,0.0,0.0
2021-12-02,23524.05,23788.93,23807.0,23517.52,0.0,0.0
2021-12-01,23595.57,23658.92,23864.3,23537.65,0.0,0.0
2021-11-30,23782.86,23475.26,23888.37,23175.37,0.0,0.0
2021-11-29,23910.49,23852.24,24134.32,23774.31,0.0,0.0
2021-11-26,24502.68,24080.52,24502.68,24062.26,0.0,0.0
2021-11-25,24699.69,24740.16,24762.61,24532.82,0.0,0.0
2021-11-24,24672.1,24685.5,24851.53,24557.63,0.0,0.0
2021-11-23,24688.99,24651.58,24794.72,24618.74,0.0,0.0
2021-11-22,25057.06,24951.34,25099.95,24869.94,0.0,0.0
2021-11-19,24934.4,25049.97,25077.15,24825.43,0.0,0.0
2021-11-18,25369.88,25319.72,25414.21,25222.6,0.0,0.0
2021-11-17,25667.81,25650.08,25667.81,25520.67,0.0,0.0
2021-11-16,25446.65,25713.78,25746.71,25410.87,0.0,0.0
2021-11-15,25437.99,25390.91,25483.26,25230.33,0.0,0.0
2021-11-12,25522.83,25327.97,25527.13,25210.56,0.0,0.0
2021-11-11,24856.11,25247.99,25324.66,24836.21,0.0,0.0
2021-11-10,24787.44,24996.14,25013.11,24481.26,0.0,0.0
2021-11-09,24952.82,24813.13,24956.37,24678.66,0.0,0.0
2021-11-08,24743.54,24763.77,24837.77,24633.57,0.0,0.0
2021-11-05,24950.68,24870.51,25049.37,24724.39,0.0,0.0
2021-11-04,25141.1,25225.19,25244.98,25010.36,0.0,0.0
2021-11-03,25060.93,25024.75,25187.09,24808.59,0.0,0.0
2021-11-02,25609.01,25099.67,25639.66,25030.69,0.0,0.0
2021-11-01,25268.35,25154.32,25270.41,24972.5,0.0,0.0
2021-10-29,25466.86,25377.24,25516.22,25314.24,0.0,0.0
2021-10-28,25648.42,25555.73,25736.38,25473.16,0.0,0.0
2021-10-27,25795.17,25628.74,25795.17,25555.17,0.0,0.0
2021-10-26,26234.94,26038.27,26234.94,25905.08,0.0,0.0
2021-10-25,26020.78,26132.03,26212.9,25929.67,0.0,0.0
2021-10-22,26114.84,26126.93,26195.29,25976.03,0.0,0.0
2021-10-21,26141.85,26017.53,26229.8,25840.59,0.0,0.0
2021-10-20,26074.2,26136.02,26214.63,25915.62,0.0,0.0
2021-10-19,25471.25,25787.21,25808.62,25458.03,0.0,0.0
2021-10-18,25425.32,25409.75,25425.32,25123.25,0.0,0.0
2021-10-15,25187.05,25330.96,25330.96,24929.56,0.0,0.0
2021-10-12,24995.95,24962.59,25188.78,24865.8,0.0,0.0
2021-10-11,25161.8,25325.09,25437.16,25161.8,0.0,0.0
2021-10-08,25064.8,24837.85,25064.8,24595.58,0.0,0.0
2021-10-07,24339.32,24701.73,24741.28,24310.11,0.0,0.0
2021-10-06,24259.2,23966.49,24259.2,23812.35,0.0,0.0
2021-10-05,23771.65,24104.15,24180.08,23681.44,0.0,0.0
2021-10-04,24478.68,24036.37,24478.68,23908.05,0.0,0.0
2021-09-30,24494.26,24575.64,24660.68,24346.75,0.0,0.0
2021-09-29,24276.71,24663.5,24694.46,24045.99,0.0,0.0
2021-09-28,24323.0,24500.39,24679.46,24232.98,0.0,0.0
2021-09-27,24131.42,24208.78,24509.0,24131.42,0.0,0.0
2021-09-24,24487.24,24192.16,24636.64,24095.79,0.0,0.0
2021-09-23,24614.14,24510.98,24827.46,24313.68,0.0,0.0
2021-09-21,23867.16,24221.54,24284.87,23771.46,0.0,0.0
2021-09-20,24640.43,24099.14,24640.43,23871.84,0.0,0.0
2021-09-17,24589.17,24920.76,24920.76,24424.74,0.0,0.0
2021-09-16,25042.03,24667.85,25045.55,24505.21,0.0,0.0
2021-09-15,25310.03,25033.21,25411.91,24990.94,0.0,0.0
2021-09-14,25827.7,25502.23,25900.68,25377.83,0.0,0.0
2021-09-13,25885.3,25813.81,25886.9,25570.84,0.0,0.0
2021-09-10,25870.71,26205.91,26205.91,25870.71,0.0,0.0
2021-09-09,26076.93,25716.0,26125.09,25624.52,0.0,0.0
2021-09-08,26396.11,26320.93,26560.04,26164.79,0.0,0.0
2021-09-07,26207.22,26353.63,26458.88,26135.4,0.0,0.0
2021-09-06,25827.17,26163.63,26176.43,25827.17,0.0,0.0
2021-09-03,26022.67,25901.99,26052.81,25811.77,0.0,0.0
2021-09-02,26203.52,26090.43,26359.31,25967.98,0.0,0.0
2021-09-01,25871.82,26028.29,26101.95,25694.11,0.0,0.0
2021-08-31,25524.23,25878.99,25878.99,25110.72,0.0,0.0
2021-08-30,25406.49,25539.54,25583.59,25219.8,0.0,0.0
2021-08-27,25337.55,25407.89,25641.33,25304.62,0.0,0.0
2021-08-26,25673.78,25415.69,25706.62,25255.83,0.0,0.0
2021-08-25,25930.05,25693.95,25982.64,25548.47,0.0,0.0
2021-08-24,25428.68,25727.92,25727.92,25361.75,0.0,0.0
2021-08-23,25169.45,25109.59,25458.33,25036.99,0.0,0.0
2021-08-20,25241.32,24849.72,25244.75,24581.6,0.0,0.0
2021-08-19,25787.84,25316.33,25832.92,25183.67,0.0,0.0
2021-08-18,25800.03,25867.01,26025.14,25708.95,0.0,0.0
2021-08-17,26137.9,25745.87,26258.79,25615.38,0.0,0.0
2021-08-16,26365.19,26181.46,26449.71,26046.9,0.0,0.0
2021-08-13,26296.19,26391.62,26521.95,26200.24,0.0,0.0
2021-08-12,26623.77,26517.82,26713.24,26385.45,0.0,0.0
2021-08-11,26491.74,26660.16,26822.47,26454.45,0.0,0.0
2021-08-10,26456.61,26605.62,26610.95,26138.87,0.0,0.0
2021-08-09,25969.23,26283.4,26527.24,25920.85,0.0,0.0
2021-08-06,26262.97,26179.4,26276.87,26002.41,0.0,0.0
2021-08-05,26390.01,26204.69,26569.37,26126.37,0.0,0.0
2021-08-04,26161.83,26426.55,26650.82,26009.83,0.0,0.0
2021-08-03,26289.06,26194.82,26289.06,25774.62,0.0,0.0
2021-08-02,26054.81,26235.8,26300.55,25743.09,0.0,0.0
2021-07-30,26042.84,25961.03,26151.0,25636.89,0.0,0.0
2021-07-29,26221.36,26315.32,26335.36,25857.42,0.0,0.0
2021-07-28,25356.74,25473.88,25520.75,24848.43,0.0,0.0
2021-07-27,26011.51,25086.43,26323.61,24748.84,0.0,0.0
2021-07-26,26825.73,26192.32,26878.75,26177.4,0.0,0.0
2021-07-23,27740.95,27321.98,27740.95,27222.04,0.0,0.0
2021-07-22,27464.28,27723.84,27759.71,27455.43,0.0,0.0
2021-07-21,27339.22,27224.58,27371.5,26971.03,0.0,0.0
2021-07-20,27395.83,27259.25,27532.86,27121.49,0.0,0.0
2021-07-19,27786.54,27489.78,27786.54,27397.29,0.0,0.0
2021-07-16,27972.56,28004.68,28218.53,27878.53,0.0,0.0
2021-07-15,27801.4,27996.27,28181.21,27741.09,0.0,0.0
2021-07-14,27965.39,27787.46,27965.39,27708.71,0.0,0.0
2021-07-13,27694.03,27963.41,28052.32,27612.69,0.0,0.0
2021-07-12,27672.7,27515.24,27741.19,27420.35,0.0,0.0
2021-07-09,27131.57,27344.54,27450.79,26861.87,0.0,0.0
2021-07-08,27881.5,27153.13,27921.06,27110.62,0.0,0.0
2021-07-07,27777.81,27960.62,27969.41,27703.41,0.0,0.0
2021-07-06,28136.63,28072.86,28151.35,27904.53,0.0,0.0
2021-07-05,28098.91,28143.5,28338.79,28042.71,0.0,0.0
2021-07-02,28859.02,28310.42,28859.02,28231.73,0.0,0.0
2021-06-30,29107.9,28827.95,29146.28,28827.7,0.0,0.0
2021-06-29,29291.89,28994.1,29291.89,28924.61,0.0,0.0
2021-06-28,29366.49,29268.3,29394.69,29209.43,0.0,0.0
2021-06-25,29002.67,29288.22,29305.17,28971.6,0.0,0.0
2021-06-24,28865.46,28882.46,28993.37,28782.34,0.0,0.0
2021-06-23,28468.24,28817.07,28893.79,28406.61,0.0,0.0
2021-06-22,28575.16,28309.76,28579.0,28299.66,0.0,0.0
2021-06-21,28501.64,28489.0,28590.22,28314.93,0.0,0.0
