date,action,code,shares,price,reason,pnl_pct
2023-10-02,SELL,TSM,224,80.79358300000001,调出Top7,0.8356305838889275
2023-10-02,BUY,AAPL,104,171.82317333984375,动量轮换,
2023-10-02,BUY,LIN,50,358.7524982757568,动量轮换,
2023-10-03,SELL,META,60,298.3917295,调出Top7,0.5212770633584614
2023-10-03,BUY,CAT,68,258.96941999999996,动量轮换,
2023-10-04,SELL,CRWD,111,163.96797500000002,调出Top7,-4.877803712340798
2023-10-04,BUY,MSFT,56,313.1074755,动量轮换,
2023-10-06,SELL,XOM,172,98.340805,调出Top7,-8.989204471838141
2023-10-06,SELL,CVX,122,145.597165,调出Top7,-2.7698250827816384
2023-10-06,BUY,MU,255,69.34753791046143,动量轮换,
2023-10-06,BUY,TSM,214,82.515237,动量轮换,
2023-10-09,SELL,MU,255,68.80292263793946,调出Top7,-0.7853419009989225
2023-10-09,SELL,TSM,214,82.13291300000002,调出Top7,-0.46333745608702886
2023-10-09,BUY,NOW,157,112.946445,动量轮换,
2023-10-09,BUY,COP,157,113.28861599999999,动量轮换,
2023-10-10,SELL,COP,157,111.8210615,调出Top7,-1.2954121533270313
2023-10-10,SELL,AAPL,104,176.23538558959962,调出Top7,2.567879619490608
2023-10-10,BUY,GE,202,87.67381499999999,动量轮换,
2023-10-10,BUY,CRM,87,203.98193999999998,动量轮换,
2023-10-11,SELL,AVGO,222,84.90876491928101,调出Top7,5.189863806966155
2023-10-11,SELL,MSFT,56,325.99492100000003,调出Top7,4.1159814148225315
2023-10-11,BUY,META,54,325.3696035,动量轮换,
2023-10-11,BUY,PLTR,997,17.92896,动量轮换,
2023-10-12,SELL,GE,202,87.47624,调出Top7,-0.2253523472201892
2023-10-12,SELL,CRM,87,202.59865,调出Top7,-0.6781433689668744
2023-10-12,BUY,SNPS,35,496.4781259918213,动量轮换,
2023-10-12,BUY,CRWD,94,187.65377999999998,动量轮换,
2023-10-16,SELL,NOW,157,110.27483500000001,调出Top7,-2.3653776796604684
2023-10-16,BUY,GE,205,85.83289500000001,动量轮换,
2023-10-17,SELL,LIN,50,368.9266809539795,调出Top7,2.8359893595506738
2023-10-17,SELL,GE,205,86.446755,调出Top7,0.7151803513093532
2023-10-17,BUY,NVDA,404,43.9209495,动量轮换,
2023-10-17,BUY,AVGO,206,85.95002751159667,动量轮换,
2023-10-18,SELL,CAT,68,249.33527,调出Top7,-3.720188275511429
2023-10-18,BUY,AMD,170,102.22108316802979,动量轮换,
2023-10-20,SELL,NVDA,404,41.329325000000004,调出Top7,-5.900656815263055
2023-10-20,BUY,TSM,199,84.53624699999999,动量轮换,
2023-10-24,SELL,AMD,170,101.61916316986085,调出Top7,-0.5888413422302613
2023-10-24,BUY,EOG,144,118.509225,动量轮换,
2023-10-25,SELL,EOG,144,118.20087000000001,调出Top7,-0.2601949341918249
2023-10-25,BUY,GOOGL,132,124.646292,动量轮换,
2023-10-26,SELL,GOOGL,132,121.22035950000001,调出Top7,-2.7485233977116525
2023-10-26,SELL,META,54,285.9079745,调出Top7,-12.128246946091865
2023-10-26,BUY,MSFT,50,321.8738565,动量轮换,
2023-10-26,BUY,EOG,138,116.67831,动量轮换,
2023-10-27,SELL,SNPS,35,456.7715,调出Top7,-7.997658690903814
2023-10-27,BUY,RTX,214,75.167565,动量轮换,
2023-10-30,SELL,PLTR,997,14.682655,调出Top7,-18.106488050617546
2023-10-30,BUY,OKE,279,57.738855,动量轮换,
2023-10-31,SELL,EOG,138,115.02246000000001,调出Top7,-1.4191583679948627
2023-10-31,SELL,TSM,199,79.45425300000001,调出Top7,-6.011615348857373
2023-10-31,SELL,AVGO,206,81.68643127441406,调出Top7,-4.960552498493793
2023-10-31,BUY,AMT,99,163.66179,动量轮换,
2023-10-31,BUY,NFLX,395,41.18958321762085,动量轮换,
2023-10-31,BUY,NEM,458,35.53776,动量轮换,
2023-11-03,SELL,CRWD,94,188.14588,调出Top7,0.26223825600529976
2023-11-03,SELL,NEM,458,36.971505,调出Top7,4.034427043235144
2023-11-03,BUY,EOG,145,116.888415,动量轮换,
2023-11-03,BUY,NOW,139,121.41067499999998,动量轮换,
2023-11-07,SELL,EOG,145,111.73410500000001,调出Top7,-4.409598675796897
2023-11-07,BUY,AMZN,117,142.78136171722412,动量轮换,
2023-11-08,SELL,OKE,279,56.7716,调出Top7,-1.6752237293240428
2023-11-08,BUY,LIN,44,380.12007980346675,动量轮换,
2023-11-16,SELL,LIN,44,395.3553545379639,调出Top7,4.008016293791743
2023-11-16,BUY,AMD,145,119.8899168319702,动量轮换,
2023-11-17,SELL,RTX,214,76.14191000000001,调出Top7,1.296230628197167
2023-11-17,BUY,DDOG,158,109.59477,动量轮换,
2023-11-20,SELL,AMZN,117,146.0569398803711,调出Top7,2.294121672290952
2023-11-20,BUY,PLTR,826,21.350669999999997,动量轮换,
2023-11-21,SELL,MSFT,50,366.59261200000003,调出Top7,13.893254949707307
2023-11-21,BUY,NVDA,348,49.9239495,动量轮换,
2023-11-24,SELL,NFLX,395,47.932023281097415,调出Top7,16.3692845053896
2023-11-24,BUY,LRCX,247,70.14259008407592,动量轮换,
2023-11-27,SELL,NVDA,348,48.1749005,调出Top7,-3.503426747116631
2023-11-27,BUY,CRWD,82,210.17503499999998,动量轮换,
2023-11-28,SELL,AMT,99,186.45672500000003,调出Top7,13.92807386501152
2023-11-28,BUY,SNPS,32,544.0018454589843,动量轮换,
2023-11-30,SELL,SNPS,32,542.9583654785157,调出Top7,-0.19181552216762116
2023-11-30,BUY,ARM,291,61.53075,动量轮换,
2023-12-05,SELL,AMD,145,118.32080725479125,调出Top7,-1.308791947347924
2023-12-05,SELL,PLTR,826,18.290850000000002,调出Top7,-14.331259862102666
2023-12-05,BUY,CRM,71,247.50368999999998,动量轮换,
2023-12-05,BUY,AMT,91,193.25657999999999,动量轮换,
2023-12-07,SELL,LRCX,247,69.14762934875489,调出Top7,-1.4184830273995115
2023-12-07,BUY,PLD,160,109.724835,动量轮换,
2023-12-12,SELL,NOW,139,143.22835,调出Top7,17.9701455411561
2023-12-12,BUY,NEM,497,36.178079999999994,动量轮换,
2023-12-13,SELL,DDOG,158,117.17138500000001,调出Top7,6.9132997861120735
2023-12-13,BUY,NOW,129,143.201565,动量轮换,
2023-12-15,SELL,NOW,129,139.58017500000003,调出Top7,-2.528875993778394
2023-12-15,BUY,FCX,473,40.019999999999996,动量轮换,
2023-12-18,SELL,AMT,91,193.313295,调出Top7,0.029346995584846526
2023-12-18,BUY,AMD,135,138.9694438934326,动量轮换,
2023-12-20,SELL,NEM,497,39.350315,调出Top7,8.768389588391667
2023-12-20,BUY,CAT,66,280.370115,动量轮换,
2023-12-26,SELL,FCX,473,41.309335,调出Top7,3.221726636681663
2023-12-26,BUY,LITE,359,53.53675499999999,动量轮换,
2023-12-27,SELL,AMD,135,145.99697232055664,调出Top7,5.056887492845562
2023-12-27,BUY,AVGO,176,109.94957011413574,动量轮换,
2023-12-28,SELL,CRM,71,261.59913500000005,调出Top7,5.695044384994854
2023-12-28,BUY,AMD,130,148.83437450408934,动量轮换,
2024-01-02,SELL,CRWD,82,246.766555,调出Top7,17.41002207992973
2024-01-02,BUY,FCX,459,40.610295,动量轮换,
2024-01-08,SELL,ARM,291,72.80357633972169,调出Top7,18.320638607073196
2024-01-08,BUY,MU,223,84.3190549621582,动量轮换,
2024-01-10,SELL,AVGO,176,105.3921399345398,调出Top7,-4.145018643424429
2024-01-10,SELL,PLD,160,123.848045,调出Top7,12.871479824963966
2024-01-10,BUY,META,51,367.70075849999995,动量轮换,
2024-01-10,BUY,ARM,265,70.80538164138794,动量轮换,
2024-01-11,SELL,ARM,265,69.73511164474488,调出Top7,-1.5115658892479678
2024-01-11,BUY,PLD,153,121.90092,动量轮换,
2024-01-12,SELL,MU,223,81.69633690261841,调出Top7,-3.1104689927049702
2024-01-12,SELL,PLD,153,121.99897000000001,调出Top7,0.08043417555832626
2024-01-12,BUY,NVDA,341,54.693332999999996,动量轮换,
2024-01-12,BUY,GE,182,102.14104499999999,动量轮换,
2024-01-16,SELL,FCX,459,37.531225,调出Top7,-7.5819936791889875
2024-01-16,BUY,RTX,230,81.790875,动量轮换,
2024-01-17,SELL,CAT,66,269.375245,调出Top7,-3.9215556194353995
2024-01-17,BUY,CRWD,67,276.40813499999996,动量轮换,
2024-01-18,SELL,LITE,359,52.803585,调出Top7,-1.3694703760061555
2024-01-18,BUY,GOOGL,133,142.37915399999997,动量轮换,
2024-01-22,SELL,GE,182,103.16839,调出Top7,1.0058101520304703
2024-01-22,BUY,MSFT,49,390.01491,动量轮换,
2024-01-25,SELL,GOOGL,133,150.5536855,调出Top7,5.741382267238384
2024-01-25,BUY,NOW,131,153.41666999999998,动量轮换,
2024-01-26,SELL,RTX,230,86.39678,调出Top7,5.631318897126369
2024-01-26,BUY,TSM,180,110.9824635,动量轮换,
2024-02-01,SELL,MSFT,49,396.76851650000003,调出Top7,1.7316277728972072
2024-02-01,BUY,NFLX,351,56.779374950408936,动量轮换,
2024-02-07,SELL,NOW,131,158.00096000000002,调出Top7,2.988130299008601
2024-02-07,BUY,AVGO,173,122.7285546798706,动量轮换,
2024-02-12,SELL,AMD,130,171.82404866027832,调出Top7,15.446481522020521
2024-02-12,BUY,PLTR,861,25.062525,动量轮换,
2024-02-13,SELL,CRWD,67,322.27878000000004,调出Top7,16.59525867427892
2024-02-13,SELL,AVGO,173,122.07822783660889,调出Top7,-0.5298904113700712
2024-02-13,BUY,ARM,177,120.03999335861205,动量轮换,
2024-02-13,BUY,AMAT,120,177.00755744934082,动量轮换,
2024-02-21,SELL,NFLX,351,57.306331584930426,调出Top7,0.9280775545375998
2024-02-21,BUY,GE,181,117.30862499999999,动量轮换,
2024-02-29,SELL,TSM,180,122.27583150000001,调出Top7,10.175813046355756
2024-02-29,BUY,LIN,52,436.27396669006345,动量轮换,
2024-03-04,SELL,LIN,52,442.42180587768564,调出Top7,1.4091693882779228
2024-03-04,BUY,LRCX,244,95.82260659790037,动量轮换,
2024-03-06,SELL,META,51,492.43066150000004,调出Top7,33.92157892434701
2024-03-06,BUY,LIN,52,450.65053614807124,动量轮换,
2024-03-08,SELL,LIN,52,449.17077955627445,调出Top7,-0.3283601090203916
2024-03-08,BUY,AMD,113,207.49369438934326,动量轮换,
2024-03-11,SELL,PLTR,861,25.337325000000003,调出Top7,1.0964577591443903
2024-03-11,SELL,LRCX,244,91.19079384231568,调出Top7,-4.8337369646195585
2024-03-11,BUY,OKE,328,70.01499,动量轮换,
2024-03-11,BUY,LIN,50,456.35645164489745,动量轮换,
2024-03-13,SELL,LIN,50,462.5174964141846,调出Top7,1.3500509847248174
2024-03-13,BUY,MU,250,93.4606626663208,动量轮换,
2024-03-14,SELL,ARM,177,130.89452671051026,调出Top7,9.042430816762014
2024-03-14,BUY,LIN,49,462.0540316772461,动量轮换,
2024-03-18,SELL,AMAT,120,197.19020445251465,调出Top7,11.402138583235383
2024-03-18,BUY,TSM,176,130.9184265,动量轮换,
2024-03-19,SELL,TSM,176,129.0184585,调出Top7,-1.4512609498862263
2024-03-19,BUY,FCX,537,43.00149,动量轮换,
2024-03-20,SELL,AMD,113,179.6401307296753,调出Top7,-13.423812102647931
2024-03-21,SELL,LIN,49,454.1512897644044,调出Top7,-1.710350169255078
2024-03-21,SELL,OKE,328,71.92402,调出Top7,2.726601831979125
2024-03-21,BUY,ORCL,190,125.98295999999999,动量轮换,
2024-03-21,BUY,CAT,67,354.43712999999997,动量轮换,
2024-03-27,SELL,CAT,67,354.17282500000005,调出Top7,-0.07457034763821783
2024-03-27,BUY,EOG,205,117.66880499999999,动量轮换,
2024-04-02,SELL,NVDA,341,89.33531,调出Top7,63.33857364297037
2024-04-02,BUY,COP,198,123.047493,动量轮换,
2024-04-02,BUY,XOM,218,111.59577,动量轮换,
2024-04-03,SELL,GE,181,143.54819,调出Top7,22.36797592674879
2024-04-03,BUY,GOOGL,162,153.73082699999998,动量轮换,
2024-04-04,SELL,ORCL,190,121.15939,调出Top7,-3.8287479513102323
2024-04-04,BUY,GE,169,145.44268499999998,动量轮换,
2024-04-12,SELL,XOM,218,112.50372000000002,调出Top7,0.8136061071132121
2024-04-12,BUY,NEM,670,37.308645,动量轮换,
2024-04-16,SELL,GOOGL,162,153.06143100000003,调出Top7,-0.43543381185346086
2024-04-16,BUY,XOM,223,111.04549499999999,动量轮换,
2024-04-17,SELL,XOM,223,110.87453500000001,调出Top7,-0.15395491730662247
2024-04-17,BUY,RTX,254,96.998475,动量轮换,
2024-04-19,SELL,COP,198,121.69612150000002,调出Top7,-1.098251957071555
2024-04-19,BUY,XOM,216,112.15605,动量轮换,
2024-04-23,SELL,MU,250,111.62081267547607,调出Top7,19.430795257670916
2024-04-23,BUY,GOOGL,156,157.04548350000002,动量轮换,
2024-04-30,SELL,XOM,216,110.5447,调出Top7,-1.43670359289578
2024-04-30,BUY,CVX,168,148.003965,动量轮换,
2024-05-02,SELL,EOG,205,123.408265,调出Top7,4.8776394049383
2024-05-02,SELL,CVX,168,147.356285,调出Top7,-0.43760989781589965
2024-05-02,BUY,LIN,61,409.09629162597656,动量轮换,
2024-05-02,BUY,MSFT,63,392.0289165,动量轮换,
2024-05-03,SELL,FCX,537,49.225375,调出Top7,14.473649634001063
2024-05-03,BUY,ORCL,222,113.44669499999999,动量轮换,
2024-05-06,SELL,ORCL,222,115.82206000000001,调出Top7,2.093815954708964
2024-05-06,BUY,COP,219,116.2611015,动量轮换,
2024-05-08,SELL,MSFT,63,404.13882950000004,调出Top7,3.0890356528075302
2024-05-08,BUY,AAPL,141,181.18246490478515,动量轮换,
2024-05-09,SELL,COP,219,115.9929745,调出Top7,-0.230624857790456
2024-05-09,BUY,XOM,233,110.805375,动量轮换,
2024-05-15,SELL,XOM,233,111.73410500000001,调出Top7,0.8381633111209775
2024-05-15,SELL,LIN,61,419.59563922119145,调出Top7,2.566473422060276
2024-05-15,BUY,AMT,144,179.359635,动量轮换,
2024-05-15,BUY,CRWD,75,343.29156,动量轮换,
2024-05-17,SELL,GE,169,157.90100999999999,调出Top7,8.565796897932684
2024-05-17,SELL,RTX,254,100.80957000000001,调出Top7,3.9290256882904697
2024-05-17,BUY,TSM,178,145.9659465,动量轮换,
2024-05-17,BUY,NVDA,281,92.4512025,动量轮换,
2024-05-22,SELL,NEM,670,40.889545,调出Top7,9.598043563361788
2024-05-22,SELL,GOOGL,156,174.8515305,调出Top7,11.338146505817836
2024-05-22,BUY,MU,207,125.46309845352171,动量轮换,
2024-05-22,BUY,ARM,231,112.48621530532836,动量轮换,
2024-05-24,SELL,AMT,144,173.503205,调出Top7,-3.2651884020615833
2024-05-24,BUY,NFLX,412,64.70734055328369,动量轮换,
2024-06-04,SELL,CRWD,75,305.42721,调出Top7,-11.029793450208913
2024-06-04,BUY,AMAT,127,209.06663928222656,动量轮换,
2024-06-05,SELL,AMAT,127,219.83099326324464,调出Top7,5.148766928083102
2024-06-05,BUY,AMD,168,166.25308316802978,动量轮换,
2024-06-11,SELL,AMD,168,158.88052671051025,调出Top7,-4.434538185417095
2024-06-11,BUY,AMAT,125,226.5528865814209,动量轮换,
2024-06-13,SELL,NFLX,412,65.29333340072633,调出Top7,0.9056049011318894
2024-06-20,SELL,AMAT,125,236.18770949554445,调出Top7,4.252791946069908
2024-06-20,BUY,PLTR,1173,25.572779999999998,动量轮换,
2024-06-25,SELL,AAPL,141,207.3617518768311,调出Top7,14.449128388778501
2024-06-25,BUY,AVGO,189,155.48418212127686,动量轮换,
2024-06-26,SELL,MU,207,141.2976934967041,调出Top7,12.6209182128946
2024-06-26,BUY,ORCL,218,135.41767499999997,动量轮换,
2024-06-28,SELL,TSM,178,168.47871849999999,调出Top7,15.42330422938749
2024-06-28,BUY,CRWD,77,383.381595,动量轮换,
2024-07-02,SELL,NVDA,281,122.52270800000001,调出Top7,32.52689493140991
2024-07-02,BUY,LITE,557,53.966969999999996,动量轮换,
2024-07-02,BUY,LRCX,284,105.58791619491578,动量轮换,
2024-07-05,SELL,LRCX,284,106.95523891448974,调出Top7,1.2949613638078423
2024-07-05,BUY,NOW,193,161.370645,动量轮换,
2024-07-08,SELL,PLTR,1173,27.68615,调出Top7,8.264138666191174
2024-07-08,BUY,DDOG,236,132.4662,动量轮换,
2024-07-09,SELL,CRWD,77,385.68706000000003,调出Top7,0.601349942216195
2024-07-09,BUY,PLTR,1122,27.403695,动量轮换,
2024-07-11,SELL,ORCL,218,140.10991,调出Top7,3.4650092759309596
2024-07-11,SELL,NOW,193,149.755085,调出Top7,-7.198062572037181
2024-07-11,BUY,AAPL,135,225.93639807128906,动量轮换,
2024-07-11,BUY,LRCX,293,104.32026150512694,动量轮换,
2024-07-12,SELL,LRCX,293,105.18741599273683,调出Top7,0.8312426321585454
2024-07-15,SELL,AVGO,189,168.43768116760256,调出Top7,8.331071926160336
2024-07-15,BUY,TSM,173,180.0629865,动量轮换,
2024-07-15,BUY,NEM,679,45.992985,动量轮换,
2024-07-17,SELL,TSM,173,165.8700235,调出Top7,-7.882221258170674
2024-07-18,SELL,DDOG,236,118.76059,调出Top7,-10.346495936321865
2024-07-18,BUY,EOG,237,124.80236999999998,动量轮换,
2024-07-19,SELL,ARM,231,163.31829389953614,调出Top7,45.1896069720464
2024-07-19,BUY,PLD,253,116.708325,动量轮换,
2024-07-19,BUY,OKE,386,76.548255,动量轮换,
2024-07-23,SELL,OKE,386,76.251855,调出Top7,-0.38720673645661985
2024-07-23,BUY,AMT,149,197.32861499999999,动量轮换,
2024-07-24,SELL,EOG,237,117.950995,调出Top7,-5.489779561077227
2024-07-24,BUY,CAT,87,329.24454,动量轮换,
2024-07-29,SELL,AAPL,135,216.4568114471436,调出Top7,-4.195688125095454
2024-07-29,BUY,RTX,262,110.845395,动量轮换,
2024-07-30,SELL,LITE,557,49.025475,调出Top7,-9.156517403144917
2024-07-30,BUY,LIN,65,440.95428419494624,动量轮换,
2024-08-01,SELL,PLTR,1122,26.066959999999998,调出Top7,-4.877937081112605
2024-08-01,BUY,GE,173,168.09400499999998,动量轮换,
2024-08-05,SELL,CAT,87,310.08488,调出Top7,-5.819279493594632
2024-08-05,BUY,XOM,259,108.2541,动量轮换,
2024-08-06,SELL,GE,173,160.52969500000003,调出Top7,-4.50004745856341
2024-08-06,BUY,ORCL,224,125.952945,动量轮换,
2024-08-07,SELL,ORCL,224,123.568185,调出Top7,-1.8933737516022353
2024-08-07,BUY,COP,277,101.16555749999999,动量轮换,
2024-08-08,SELL,COP,277,102.33980450000001,调出Top7,1.1607181624042575
2024-08-08,BUY,NOW,178,159.30961499999998,动量轮换,
2024-08-13,SELL,PLD,253,115.59217500000001,调出Top7,-0.9563585116999926
2024-08-13,BUY,NFLX,442,64.83440295410156,动量轮换,
2024-08-14,SELL,NEM,679,47.686145,调出Top7,3.681344013657748
2024-08-14,SELL,NFLX,442,66.13491526794434,调出Top7,2.00589849614787
2024-08-14,BUY,COP,277,104.196072,动量轮换,
2024-08-14,BUY,AAPL,131,220.38317729187014,动量轮换,
2024-08-15,SELL,COP,277,105.901023,调出Top7,1.6362910494360998
2024-08-15,SELL,AAPL,131,223.14182176208493,调出Top7,1.2517491144804163
2024-08-15,BUY,META,54,534.435084,动量轮换,
2024-08-15,BUY,GE,172,168.28409999999997,动量轮换,
2024-08-19,SELL,XOM,259,112.59367500000002,调出Top7,4.008693435167836
2024-08-19,SELL,LIN,65,448.06635157775884,调出Top7,1.6128808898630287
2024-08-19,BUY,NEM,584,49.72485,动量轮换,
2024-08-19,BUY,OKE,354,82.051005,动量轮换,
2024-08-20,SELL,GE,172,168.165875,调出Top7,-0.07025322059539016
2024-08-20,BUY,PLTR,896,32.33616,动量轮换,
2024-08-22,SELL,AMT,149,207.086405,调出Top7,4.9449442494693585
2024-08-22,BUY,NFLX,419,68.9304517250061,动量轮换,
2024-08-27,SELL,NOW,178,166.266825,调出Top7,4.367099876551728
2024-08-27,BUY,NVDA,226,128.274105,动量轮换,
2024-08-28,SELL,RTX,262,117.551195,调出Top7,6.049687494911278
2024-08-28,BUY,AVGO,184,155.5835359725952,动量轮换,
2024-08-29,SELL,AVGO,184,154.19976279449463,调出Top7,-0.8894084900759096
2024-08-29,BUY,LITE,508,56.558265,动量轮换,
2024-08-30,SELL,META,54,517.982879,调出Top7,-3.0784290725943313
2024-08-30,BUY,CRWD,105,277.41864,动量轮换,
2024-09-05,SELL,NVDA,226,107.0814325,调出Top7,-16.521395725193315
2024-09-05,BUY,LIN,61,456.64129248046873,动量轮换,
2024-09-09,SELL,LIN,61,453.7938025817872,调出Top7,-0.6235725821495515
2024-09-09,BUY,ORCL,203,137.42868,动量轮换,
2024-09-10,SELL,CRWD,105,247.61613000000003,调出Top7,-10.742792913987307
2024-09-10,BUY,PLD,227,124.872405,动量轮换,
2024-09-11,SELL,PLTR,896,34.832575000000006,调出Top7,7.720196213774319
2024-09-11,SELL,NFLX,419,68.11292967224121,调出Top7,-1.1860100032803227
2024-09-11,BUY,RTX,245,116.13803999999999,动量轮换,
2024-09-11,BUY,LIN,62,456.2390528869629,动量轮换,
2024-09-12,SELL,LIN,62,457.9683500061036,调出Top7,0.3790331205095585
2024-09-12,BUY,AMT,129,223.341615,动量轮换,
2024-09-13,SELL,RTX,245,115.88203,调出Top7,-0.22043595707314265
2024-09-13,BUY,NOW,165,175.877895,动量轮换,
2024-09-17,SELL,LITE,508,58.340815,调出Top7,3.151705590685995
2024-09-17,BUY,PLTR,809,36.468225000000004,动量轮换,
2024-09-20,SELL,NEM,584,53.11343,调出Top7,6.81466107992281
2024-09-20,BUY,AMZN,155,191.69580610656735,动量轮换,
2024-09-24,SELL,PLD,227,120.24984500000001,调出Top7,-3.7018266765983987
2024-09-24,BUY,GE,158,187.81385999999998,动量轮换,
2024-09-26,SELL,AMT,129,218.060915,调出Top7,-2.364404860240666
2024-09-26,BUY,ARM,195,149.2345836639404,动量轮换,
2024-09-27,SELL,OKE,354,83.668145,调出Top7,1.9708960298536158
2024-09-27,BUY,META,51,564.868293,动量轮换,
2024-10-01,SELL,NOW,165,173.35328,调出Top7,-1.435436215563066
2024-10-01,BUY,AMD,179,159.829875,动量轮换,
2024-10-02,SELL,AMZN,155,184.6676145095826,调出Top7,-3.666325174103
2024-10-02,SELL,ARM,195,136.96148377990724,调出Top7,-8.224031978854727
2024-10-02,BUY,FCX,577,49.794885,动量轮换,
2024-10-02,BUY,CAT,74,386.07293999999996,动量轮换,
2024-10-03,SELL,GE,158,182.18886,调出Top7,-2.9949866319769862
2024-10-03,BUY,LITE,436,66.19308,动量轮换,
2024-10-08,SELL,ORCL,203,171.13439,调出Top7,24.52596503146212
2024-10-08,BUY,MU,290,102.08057868576049,动量轮换,
2024-10-09,SELL,META,51,587.328189,调出Top7,3.9761297063986483
2024-10-09,BUY,CRM,104,285.16250999999994,动量轮换,
2024-10-11,SELL,CRM,104,285.05740000000003,调出Top7,-0.036859683974555774
2024-10-11,BUY,AVGO,168,179.08817182159422,动量轮换,
2024-10-14,SELL,AMD,179,165.18736927032472,调出Top7,3.3519980356142653
2024-10-14,SELL,AVGO,168,179.7274131164551,调出Top7,0.35694221922019864
2024-10-14,BUY,CRM,103,288.85435499999994,动量轮换,
2024-10-14,BUY,CRWD,96,310.67526,动量轮换,
2024-10-16,SELL,CRWD,96,306.08688,调出Top7,-1.4769054993307071
2024-10-16,BUY,DDOG,235,126.06299999999999,动量轮换,
2024-10-17,SELL,FCX,577,47.026475,调出Top7,-5.559627258904209
2024-10-17,SELL,CAT,74,386.12684,调出Top7,0.013961092429854209
2024-10-17,BUY,NVDA,218,136.916424,动量轮换,
2024-10-17,BUY,CRWD,96,310.49517,动量轮换,
2024-10-21,SELL,CRWD,96,309.39522500000004,调出Top7,-0.3542551080585036
2024-10-21,BUY,TSM,151,197.426664,动量轮换,
2024-10-25,SELL,LITE,436,64.337815,调出Top7,-2.8028080880962007
2024-10-25,BUY,RTX,245,121.88090999999999,动量轮换,
2024-10-28,SELL,RTX,245,122.01896,调出Top7,0.11326630232742856
2024-10-28,BUY,CRWD,98,301.47065999999995,动量轮换,
2024-10-29,SELL,MU,290,107.58767400360108,调出Top7,5.394851193774429
2024-10-29,BUY,RTX,251,119.569755,动量轮换,
2024-10-30,SELL,RTX,251,118.550695,调出Top7,-0.8522723827610051
2024-10-30,BUY,NOW,156,190.095,动量轮换,
2024-11-01,SELL,CRWD,98,302.978435,调出Top7,0.5001398809423239
2024-11-01,BUY,NFLX,384,75.64780561065673,动量轮换,
2024-11-04,SELL,DDOG,235,125.49722000000001,调出Top7,-0.4488073423605462
2024-11-04,BUY,CRWD,97,299.02943999999997,动量轮换,
2024-11-05,SELL,CRWD,97,307.42621,调出Top7,2.808007800168459
2024-11-05,BUY,AMZN,153,199.59975,动量轮换,
2024-11-07,SELL,TSM,151,196.46971600000003,调出Top7,-0.48471061639371793
2024-11-07,BUY,GOOGL,179,179.793852,动量轮换,
2024-11-12,SELL,NVDA,218,148.1268995,调出Top7,8.187823763203165
2024-11-12,BUY,OKE,330,101.10052499999999,动量轮换,
2024-11-14,SELL,OKE,330,101.05944500000001,调出Top7,-0.04063282559608823
2024-11-14,BUY,LITE,389,85.17256499999999,动量轮换,
2024-11-15,SELL,GOOGL,179,171.406254,调出Top7,-4.665119472494531
2024-11-20,SELL,AMZN,153,202.7785648803711,调出Top7,1.592594620169167
2024-11-20,BUY,OKE,312,106.11303,动量轮换,
2024-11-29,SELL,NOW,156,209.785055,调出Top7,10.35800783818617
2024-11-29,BUY,CRWD,98,346.142985,动量轮换,
2024-12-09,SELL,OKE,312,98.47074,调出Top7,-7.202027875370243
2024-12-09,BUY,DDOG,217,161.270595,动量轮换,
2024-12-10,SELL,CRM,103,345.13734500000004,调出Top7,19.484902694300768
2024-12-10,BUY,AAPL,139,246.54707057189935,动量轮换,
2024-12-11,SELL,CRWD,98,362.7885150000001,调出Top7,4.808859552649915
2024-12-11,BUY,NOW,152,229.55471999999997,动量轮换,
2024-12-16,SELL,LITE,389,93.13341000000001,调出Top7,9.346724499843372
2024-12-16,BUY,AMZN,152,233.04645767211912,动量轮换,
2024-12-18,SELL,NOW,152,212.0939,调出Top7,-7.6063868344767585
2024-12-18,BUY,AVGO,155,220.67279651641843,动量轮换,
2024-12-19,SELL,NFLX,384,90.1589003791809,调出Top7,19.18243979635009
2024-12-19,BUY,META,58,593.4285659999999,动量轮换,
2024-12-23,SELL,DDOG,217,147.38627000000002,调出Top7,-8.609334516314002
2024-12-23,BUY,GOOGL,183,193.8138585,动量轮换,
2024-12-26,SELL,META,58,600.5805595,调出Top7,1.2051987231096855
2024-12-26,BUY,MSFT,83,434.13696,动量轮换,
2024-12-31,SELL,MSFT,83,417.2602655,调出Top7,-3.8874125114802447
2024-12-31,BUY,TSM,178,193.572738,动量轮换,
2025-01-07,SELL,AMZN,152,221.99894561004643,调出Top7,-4.740476286327338
2025-01-07,BUY,RTX,304,112.38616499999999,动量轮换,
2025-01-08,SELL,AAPL,139,241.26071798706056,调出Top7,-2.1441555044950986
2025-01-08,BUY,LIN,82,413.24887957763667,动量轮换,
2025-01-10,SELL,PLTR,809,67.22637,调出Top7,84.34231443948806
2025-01-10,BUY,NFLX,401,83.810881690979,动量轮换,
2025-01-10,BUY,MSFT,81,415.151472,动量轮换,
2025-01-13,SELL,NFLX,401,83.98698482894898,调出Top7,0.21011965799296603
2025-01-13,BUY,NOW,165,203.251575,动量轮换,
2025-01-14,SELL,RTX,304,116.84155000000001,调出Top7,3.9643536195046973
2025-01-14,SELL,NOW,165,206.15687,调出Top7,1.4294083575982106
2025-01-14,BUY,SNPS,68,490.60516534423823,动量轮换,
2025-01-14,BUY,NFLX,407,82.88141633605957,动量轮换,
