Date,RV_21,RV_63
2023-04-11,14.577858468446308,15.93151466792163
2023-04-12,14.7094805663888,15.91521525349997
2023-04-13,14.374078207514396,15.934912831480055
2023-04-14,14.131928666996854,15.937481925008282
2023-04-17,13.112174640789403,15.935084487016201
2023-04-18,12.10982382904587,15.926697720483107
2023-04-19,11.898706496885012,15.568683354573471
2023-04-20,11.52745660183792,15.533427902188086
2023-04-21,9.348889737859006,15.11619894693684
2023-04-24,9.359937856731253,14.942032635062885
2023-04-25,11.13394643180504,15.296920027318684
2023-04-26,11.291720577219085,15.324378493976681
2023-04-27,12.9817949255539,15.678056145278962
2023-04-28,12.404621385109849,15.758221174223857
2023-05-01,12.345280105535446,15.537258584351555
2023-05-02,12.182531075682828,15.45255637115475
2023-05-03,12.344871141422672,15.371778919630602
2023-05-04,12.43834109319928,15.146647693657512
2023-05-05,14.015360672400828,15.460597326488273
2023-05-08,13.964649701759235,15.408934984628575
2023-05-09,14.06284571755597,15.211265696098039
2023-05-10,14.148643147448361,15.076878038175623
2023-05-11,14.078136025487275,14.974904570663531
2023-05-12,13.294706761383537,14.972535329732983
2023-05-15,13.325625687244564,14.804922851840068
2023-05-16,13.461840446316975,14.86703097677615
2023-05-17,14.144172586291127,15.050587868213672
2023-05-18,14.51861631027827,14.897285234595303
2023-05-19,14.373279246607515,14.890002808648727
2023-05-22,14.374000597337885,14.289965504099136
2023-05-23,14.964894862399229,14.487604192828368
2023-05-24,14.068077387063669,14.542261752037437
2023-05-25,14.214014445975586,14.450562437585637
2023-05-26,13.232080046298506,14.644935846936896
2023-05-30,12.937233674658064,14.614780767459342
2023-05-31,13.099893339872773,14.642148389111842
2023-06-01,12.765139689226155,14.678690794581554
2023-06-02,13.178805362593737,14.616022250780283
2023-06-05,12.831463232289536,14.627444860870462
2023-06-06,11.442475071266658,14.248128917213679
2023-06-07,11.57569923618587,14.278674504304266
2023-06-08,11.458598142041936,13.740745355794795
2023-06-09,11.4200500326871,13.352230882529465
2023-06-12,11.591889119909498,13.413520081031225
2023-06-13,11.591323659266,13.120443719098937
2023-06-14,11.602835386988678,13.018929835334546
2023-06-15,11.530946556551312,12.807671685997526
2023-06-16,11.344660968779758,12.556146305029307
2023-06-20,11.39834675885015,12.539446242358698
2023-06-21,11.615342591194967,12.396211874304294
2023-06-22,11.611681950719879,11.816443650231857
2023-06-23,11.13679940917289,11.961785046741902
2023-06-26,10.845760322079103,11.972489745532561
2023-06-27,11.039507776045534,12.122493009946677
2023-06-28,10.392904557169553,12.099291827892364
2023-06-29,10.395581243759795,11.822197376443972
2023-06-30,10.502613663713015,11.970276660148823
2023-07-03,10.248383799688533,11.69739271411399
2023-07-05,9.377636507819554,11.700258485641793
2023-07-06,9.89085909015655,11.76400900041001
2023-07-07,9.988310460990883,11.762698347763777
2023-07-10,9.83988572749471,11.753309289221415
2023-07-11,9.859739084595041,11.798304798578371
2023-07-12,10.106017110877149,11.872771424682332
2023-07-13,10.013262334067036,11.88910967648955
2023-07-14,9.897022040589889,11.657548397105897
2023-07-17,9.91767114694931,11.638169512016187
2023-07-18,9.37739725411673,11.691733473899331
2023-07-19,9.213319089650952,11.690974147780592
2023-07-20,9.360550698960843,11.800887736413362
2023-07-21,9.059395509766887,11.720960392802745
2023-07-24,9.0852715987324,11.734048870521173
2023-07-25,8.407111701319767,11.73548629693914
2023-07-26,8.118918146214702,11.188182840187087
2023-07-27,8.12063061781232,11.250926726550652
2023-07-28,8.564820214041328,10.762552958580123
2023-07-31,8.54192563112478,10.672799478422938
2023-08-01,7.936365877688842,10.69766504417495
2023-08-02,9.547898414323921,10.84015296045903
2023-08-03,9.600279877567141,10.742996948840531
2023-08-04,9.294321159942827,10.670944711711869
2023-08-07,9.602689944830594,10.211350908082668
2023-08-08,9.788599099244298,10.27559001312636
2023-08-09,9.926263920436433,10.337364683279809
2023-08-10,9.526212042724438,10.31733044606256
2023-08-11,9.07891458273301,10.30606911914655
2023-08-14,9.30717741498421,10.325824710813155
2023-08-15,10.024266437849324,10.643292378925286
2023-08-16,9.791370082997481,10.662795188610945
2023-08-17,9.910231612049717,10.56986948344669
2023-08-18,9.797629629407,10.418703904501898
2023-08-21,10.189660417738846,10.473157288815472
2023-08-22,9.974565677624787,10.496993451868455
2023-08-23,10.831037450098588,10.40729779276693
2023-08-24,11.652022761679792,10.704515913282012
2023-08-25,11.921432168640175,10.662908061390437
2023-08-28,11.572337225811264,10.442035886480587
2023-08-29,12.786094213118876,10.78614360379252
2023-08-30,12.877868944995791,10.715189642972476
2023-08-31,11.938575014442094,10.597718417906286
2023-09-01,11.905075722402374,10.246885256396283
2023-09-05,11.894774024153287,10.28525277593335
2023-09-06,11.71554273384047,10.393407627156199
2023-09-07,11.669346265592285,10.387388983098427
2023-09-08,11.456938049409272,10.33291314416739
2023-09-11,11.68167310497566,10.39802768478262
2023-09-12,11.85097046327052,10.332404714954677
2023-09-13,11.692670800827708,10.259043403604803
2023-09-14,11.278837257734706,10.388287589086822
2023-09-15,11.818067234387149,10.407394211216808
2023-09-18,11.434128809946507,10.382361564629214
2023-09-19,11.48233445094189,10.334999827512956
2023-09-20,11.791876676736294,10.452543030806329
2023-09-21,13.108336918677038,10.951078349644723
2023-09-22,12.408159106192738,10.855112840273321
2023-09-25,11.6356861285663,10.855482811345732
2023-09-26,12.317643002074883,11.02324023211101
2023-09-27,12.017083904484338,11.022865382133839
2023-09-28,10.878666614200322,11.058461312905589
2023-09-29,10.644395533309686,10.790460116823155
2023-10-02,10.661871835821245,10.78532396946397
2023-10-03,11.20341987916531,11.08647255461903
2023-10-04,11.744867866272433,11.103787367325053
2023-10-05,11.661114484024251,11.09598274042522
2023-10-06,12.62809829300341,11.352428705401568
2023-10-09,12.883544220825701,11.352602481081265
2023-10-10,12.787013663547858,11.281692623449707
2023-10-11,12.822948267387796,11.193198190461638
2023-10-12,12.926100173671736,11.251199942524263
2023-10-13,12.475382427829617,11.257580944720804
2023-10-16,12.594863970253819,11.36348898694788
2023-10-17,12.588285973072832,11.35002464079558
2023-10-18,13.314482520403919,11.571425372158458
2023-10-19,13.286806417921209,11.68285435286381
2023-10-20,12.74439337114654,11.852503897966587
2023-10-23,12.739878235847488,11.82719764096372
2023-10-24,12.966671410218364,11.953345032258161
2023-10-25,12.92548047890685,12.197688036729597
2023-10-26,13.465662305301116,12.177382473898035
2023-10-27,13.233472526459389,12.171718924368577
2023-10-30,14.08441412595582,12.468345427691354
2023-10-31,14.326608316421,12.298190223570932
2023-11-01,14.1278689470767,12.51483662788489
2023-11-02,15.421853983575792,13.115618800787834
2023-11-03,15.685235164587485,13.126982338884885
2023-11-06,15.204957349672906,13.11461352590586
2023-11-07,15.08755121229543,13.067104745846484
2023-11-08,14.993102209234275,13.068017886363108
2023-11-09,15.181333470564695,13.155216294620947
2023-11-10,15.964402444636839,13.487678895441318
2023-11-13,15.841471613788668,13.285418412305575
2023-11-14,16.785403688281576,13.75448896582803
2023-11-15,16.7782985531959,13.660527341391205
2023-11-16,15.890028130785463,13.66111689441908
2023-11-17,15.385682382878429,13.608529795449204
2023-11-20,14.463988464531319,13.668122640636508
2023-11-21,14.485472684629022,13.512310528384871
2023-11-22,14.415407829523868,13.21073427116081
2023-11-24,12.940551876902392,13.148494715320433
2023-11-27,11.772602691987828,13.105471277625579
2023-11-28,11.376647419977527,12.796143439905002
2023-11-29,11.232879960317506,12.773740749154552
2023-11-30,11.210348197325711,12.790412790371775
2023-12-01,10.98226306132367,12.836270579366227
2023-12-04,9.933641828776118,12.851640022456658
2023-12-05,9.70822536711651,12.771539563671336
2023-12-06,9.958868731136066,12.784026312341682
2023-12-07,10.143660661728354,12.863580055886882
2023-12-08,10.149962790759703,12.82813777401916
2023-12-11,9.446436652121903,12.787067348784687
2023-12-12,8.298117404857626,12.81088551590056
2023-12-13,9.062180915794297,12.980907262205795
2023-12-14,6.886482803960734,12.72312906637391
2023-12-15,7.031799581542265,12.734397579571743
2023-12-18,7.116439421445301,12.7522608584938
2023-12-19,7.210615304135344,12.616372826194503
2023-12-20,8.973428245884758,12.473327227499327
2023-12-21,9.250672318676402,12.554312635532511
2023-12-22,9.231520094584019,12.543456912406667
2023-12-26,9.242039509322128,12.111694635184834
2023-12-27,9.12376702288884,12.108062681503966
2023-12-28,9.138560746065123,12.08488147232009
2023-12-29,9.265135769161887,12.092042116315188
2024-01-02,9.63835865851825,12.174440890916758
2024-01-03,10.115233156938409,11.954496553685667
2024-01-04,9.974902527385565,11.94230255282926
2024-01-05,9.960299617877236,11.935519166840324
2024-01-08,10.698172153441389,12.02809887276706
2024-01-09,10.585987944634862,12.006101731006579
2024-01-10,10.636585443384783,12.012094442429037
2024-01-11,10.639186326901774,12.007243799600353
2024-01-12,10.590515399554299,11.90926850786635
2024-01-16,9.728944685468981,11.883200606924154
2024-01-17,9.911706368319209,11.828466874363064
2024-01-18,10.322600539399732,11.920184955161906
2024-01-19,10.981056083785788,11.731057151847432
2024-01-22,10.836909685587882,11.527338072597857
2024-01-23,9.427200943370321,11.15178333354853
2024-01-24,8.990209415345326,11.12423935984001
2024-01-25,9.1031606783688,11.092130457128494
2024-01-26,9.090838089281092,10.588201400667568
2024-01-29,9.38635795257888,10.221716156433516
2024-01-30,9.41184224445005,10.137976024655016
2024-01-31,11.171726654353426,10.677023466519234
2024-02-01,11.691201946399447,10.860909981008433
2024-02-02,11.503379394155552,10.856146108647211
2024-02-05,11.53053795525851,10.38805361813759
2024-02-06,11.523132610750475,10.293930482292883
2024-02-07,10.934712944828618,10.368955332117018
2024-02-08,10.868607384486928,10.37405612774181
2024-02-09,10.872965115395548,10.394555931050613
2024-02-12,10.87294199566994,10.208224161617542
2024-02-13,12.234640648997706,10.351027364120233
2024-02-14,12.321199056221376,10.43277560650201
2024-02-15,12.06751599654575,9.872748852482632
2024-02-16,12.162244333054984,9.967369751023227
2024-02-20,11.853893693576529,10.071795642653141
2024-02-21,11.85241516204378,10.072547847668645
2024-02-22,13.613096600010971,10.704777981245995
2024-02-23,13.617876183312422,10.676254299417343
2024-02-26,13.708999820522774,10.725891232310184
2024-02-27,13.664890750113548,10.723407744073196
2024-02-28,13.526849612123183,10.71733712259806
2024-02-29,13.520679731972324,10.722142670542398
2024-03-01,12.062337359523415,10.814224947149627
2024-03-04,11.541918926235612,10.824384515894083
2024-03-05,11.866245274786671,11.050778695549383
2024-03-06,11.797555531194536,10.980376573537413
2024-03-07,12.135922720213859,11.090267529274508
2024-03-08,12.206893593989438,11.13997640884549
2024-03-11,12.22710050061038,11.093458950433725
2024-03-12,12.575748716978364,11.226147082015526
2024-03-13,12.603841881548353,11.240606969292733
2024-03-14,11.415178672801606,11.252176289102438
2024-03-15,11.503689247965182,11.110876813673205
2024-03-18,11.448932989545927,11.142374585232018
2024-03-19,11.313114040689836,11.15349480974604
2024-03-20,11.286338374936985,11.230492980780008
2024-03-21,11.277116006590727,11.199203221494152
2024-03-22,9.216174182560337,10.775717320131065
2024-03-25,9.327605822853204,10.697597405478403
2024-03-26,9.227558147531925,10.719132075787126
2024-03-27,9.546102320014583,10.794682359073288
2024-03-28,9.508918527159903,10.800431083729473
2024-04-01,9.555645716038171,10.818168347311685
2024-04-02,9.467847575466632,10.89717861858702
2024-04-03,9.445676507484684,10.802663322437125
2024-04-04,9.79062469288551,10.979996331240772
2024-04-05,10.259936168321916,11.081084970114366
2024-04-08,9.730419942146327,11.083339460483145
2024-04-09,9.438131954426963,10.785492248835691
2024-04-10,10.155426575099115,11.013915220398857
2024-04-11,9.799883544433733,11.05031774762221
2024-04-12,10.940436276247242,11.456405085298481
2024-04-15,11.726669218564924,11.780263314070755
2024-04-16,11.526947883996035,11.756212292337603
2024-04-17,11.414463586643942,11.764590736781887
2024-04-18,11.154340721439397,11.66916196347731
2024-04-19,10.701656256129198,11.579694948178847
2024-04-22,11.274356630093829,11.706339893288519
2024-04-23,12.265688282391139,11.913244749819777
2024-04-24,12.259832345130624,11.915481136173518
2024-04-25,12.289571762587466,11.910130484755626
2024-04-26,12.402226731132467,12.036005543148647
2024-04-29,12.513282630580381,11.961402126785249
2024-04-30,13.50874217330866,12.406993378091133
2024-05-01,13.420407915857949,11.956389681864062
2024-05-02,13.93212133799811,11.821073533777733
2024-05-03,14.110155726830579,11.890680472103565
2024-05-06,14.096617168483682,12.014877939062497
2024-05-07,14.101360460806303,12.007698885078247
2024-05-08,14.094073039337191,11.910205779840785
2024-05-09,13.759083401815966,11.953471801374391
2024-05-10,13.529084704372647,11.910556269364687
2024-05-13,12.52326941751998,11.908930854502014
2024-05-14,11.567070401551725,11.562776609262702
2024-05-15,12.047955226469975,11.675132543030102
2024-05-16,11.781756383289773,11.629793225539618
2024-05-17,11.668411259401735,11.568353191833811
2024-05-20,10.915341098611437,11.492863714691829
2024-05-21,10.701285084356506,11.495945889527045
2024-05-22,10.366360370329977,10.812277209266504
2024-05-23,10.851607673904033,10.931921386493933
2024-05-24,10.75861892188189,10.96128659380769
2024-05-28,10.45822574987254,10.95911672621639
2024-05-29,10.890798507871938,11.061456671134977
2024-05-30,9.409890491488595,11.140874313243723
2024-05-31,9.525703535397163,11.132286995780264
2024-06-03,9.208511011980383,11.127660254966676
2024-06-04,8.417591976633519,10.920058353180314
2024-06-05,8.637008613853506,11.113688340746787
2024-06-06,8.65483395839085,10.960121311320972
2024-06-07,8.695133272971107,10.883458680503018
2024-06-10,8.580007621379107,10.88835097427642
2024-06-11,8.586736648647118,10.7051108503435
2024-06-12,8.879113441851059,10.799646059952014
2024-06-13,8.823994764249361,10.787003859764384
2024-06-14,7.928650695450965,10.671358745676056
2024-06-17,8.170785377210416,10.716757320666778
2024-06-18,8.176089228336314,10.682110872385673
2024-06-20,8.31650449436209,10.57376201341715
2024-06-21,8.367170421432649,10.570245099875292
2024-06-24,8.391651975546512,10.587250157464151
2024-06-25,7.8181611997649485,10.581785621429423
2024-06-26,7.623687684568502,10.568098116269436
2024-06-27,7.616802472516772,10.457737039138637
2024-06-28,7.245081553012958,10.498451321148696
2024-07-01,6.566893285179308,10.49002579947156
2024-07-02,6.295768725787057,10.455355232009476
2024-07-03,6.32988124512541,10.478677913687239
2024-07-05,6.429940737329249,10.168451772132196
2024-07-08,5.451242879831317,9.996875363351302
2024-07-09,5.416515355152667,9.996189590662649
2024-07-10,5.9283506839512405,10.147663899469803
2024-07-11,7.069358022371228,10.087926327196495
2024-07-12,7.226737044354069,10.059859609545608
2024-07-15,6.891629659377988,9.582563655630667
2024-07-16,7.0326214555072974,9.181430342331904
2024-07-17,8.979527257046682,9.690878651715115
2024-07-18,9.171028286043237,9.753173484054715
2024-07-19,9.480247879542603,9.86678523582221
2024-07-22,10.032833956640262,9.793680722312075
2024-07-23,10.03908492716386,9.702609786889889
2024-07-24,12.881115616769106,10.643855258410152
2024-07-25,12.912824804753814,10.715159521638865
2024-07-26,13.532112443678232,10.856746596198459
2024-07-29,13.521125970202203,10.7298864583811
2024-07-30,13.566549947189499,10.790473117897603
2024-07-31,14.703007135948893,10.658250168852998
2024-08-01,15.357723172285903,11.073368614830965
2024-08-02,16.46565857618478,11.653201598875992
2024-08-05,18.777676259276017,12.886332746028248
2024-08-06,19.218237736876436,12.853277745736538
2024-08-07,19.208699402775558,12.926150414168186
2024-08-08,20.822887081833343,13.7189645580575
2024-08-09,20.836439192832326,13.700456807391195
2024-08-12,20.642358436717696,13.69948603956368
2024-08-13,21.584176744094346,14.067178817132916
2024-08-14,21.48251870342426,14.054086573725838
2024-08-15,21.942258825716383,14.245680307158839
2024-08-16,21.786881180589766,14.236771979020038
2024-08-19,21.86522414434922,14.342848535622757
2024-08-20,21.613870007030346,14.35217114416699
2024-08-21,21.62475980236362,14.357758336466986
2024-08-22,20.170898303050183,14.445751989188919
2024-08-23,20.265155867334414,14.47875155627364
2024-08-26,20.043893407979162,14.452338628851539
2024-08-27,20.041275363951367,14.452377085177789
2024-08-28,20.07350009327452,14.427326610994907
2024-08-29,19.342631179680676,14.344370892405115
2024-08-30,18.779874254557306,14.354378792937043
2024-09-03,19.056941664717147,14.997794867000222
2024-09-04,15.506737513309401,15.008539167403784
2024-09-05,15.447220327050298,14.849468209883085
2024-09-06,16.566973187896323,15.250102595367872
2024-09-09,15.103036529774291,15.402159722777292
2024-09-10,15.102208361158468,15.413201177373093
2024-09-11,15.401329951802511,15.532399953422086
2024-09-12,14.679820161314868,15.536699784562485
2024-09-13,14.726445601442576,15.561687941332059
2024-09-16,13.601966391639644,15.562565363516926
2024-09-17,13.59362375376728,15.491933345193853
2024-09-18,13.262665658077925,15.502362497212122
2024-09-19,14.466035671476554,15.838277329240679
2024-09-20,14.46944541893484,15.840132409861715
2024-09-23,14.127008291438717,15.822482174470048
2024-09-24,13.733138476881129,15.816077451943672
2024-09-25,13.728058840278482,15.827678288838554
2024-09-26,13.767599166819641,15.839773923125893
2024-09-27,13.57472706130535,15.817090209913104
2024-09-30,13.598782242694746,15.827806348052814
2024-10-01,13.726168482007918,15.904102188381685
2024-10-02,11.369187505847682,15.885303207343075
2024-10-03,11.360920891884334,15.857296168406526
2024-10-04,11.544215257813038,15.950334202953945
2024-10-07,10.162480475398219,16.06609759351781
2024-10-08,9.993850381856685,16.05589018610952
2024-10-09,10.094474151147837,16.000577904789374
2024-10-10,9.795032490234465,15.966386460058638
2024-10-11,9.62930171085378,15.997720529929163
2024-10-14,9.810275237763259,16.033992343440794
2024-10-15,10.381263987377238,15.84915765505479
2024-10-16,10.414883183892522,15.771934580815428
2024-10-17,10.293570076639966,15.697734098813621
2024-10-18,8.745077726501517,15.595087188338033
2024-10-21,8.743201155902211,15.595441960182137
2024-10-22,8.753686185663339,14.844847723583445
2024-10-23,9.4170532478995,14.93490532307599
2024-10-24,9.375791608573051,14.797928466929648
2024-10-25,9.30900592985582,14.800303822210495
2024-10-28,9.317344497636428,14.752986645691665
2024-10-29,9.249843687040261,14.432352563500128
2024-10-30,8.68205973979426,14.126761420476052
2024-10-31,11.23416035379873,14.183068564001777
2024-11-01,11.304784166304067,12.792835452426834
2024-11-04,10.865130506255234,12.721419162077977
2024-11-05,11.170598349761377,12.78690074111021
2024-11-06,13.671960527783277,12.909087543516955
2024-11-07,13.715107995365589,12.95351362703757
2024-11-08,13.693634311676286,12.960216031474268
2024-11-11,13.611596843839024,12.6196902630787
2024-11-12,13.48468302368214,12.65177534849062
2024-11-13,13.102178307535048,12.250139366113064
2024-11-14,13.331713183089919,12.345727422926894
2024-11-15,14.155874988776842,12.535737187698157
2024-11-18,14.164185271593968,12.542938983385577
2024-11-19,14.190241346504573,12.54478973600149
2024-11-20,14.184752170918975,12.418922526296607
2024-11-21,13.81328560116467,12.297519408281955
2024-11-22,13.824535558640466,12.286144671165095
2024-11-25,13.827252729520945,12.29499766851248
2024-11-26,13.877325172133792,12.242463218634354
2024-11-27,13.971289622133426,12.270298882850138
2024-11-29,13.967529594564057,12.195788469429042
2024-12-02,11.590484307736219,11.369533214209675
2024-12-03,11.608202730498103,11.348727220947929
2024-12-04,11.529008081773542,11.357577995342318
2024-12-05,11.153422331455797,10.74147311608081
2024-12-06,7.614163727957038,10.574805194774838
2024-12-09,7.55906888223587,10.650299227779273
2024-12-10,7.551694821826241,10.544560530710436
2024-12-11,7.970606358257889,10.526967828351694
2024-12-12,8.12423985496813,10.577986078015664
2024-12-13,8.12898176971964,10.581671538148704
2024-12-16,7.805834267294633,10.598214220065136
2024-12-17,6.295331629164439,10.619704701057882
2024-12-18,12.459507042691607,11.846775162528152
2024-12-19,12.38366572371748,11.839710775761118
2024-12-20,13.106895531288702,12.057587659001614
2024-12-23,13.139529449366627,12.096863586747746
2024-12-24,13.63920451658936,12.257817197813422
2024-12-26,13.6040288266945,12.243214255976156
2024-12-27,14.002950756268223,12.445937867844108
2024-12-30,14.504026210725835,12.66063415335204
2024-12-31,14.31765039027387,12.54357838597557
2025-01-02,14.28452959024035,12.558131367451015
2025-01-03,15.060376509268147,12.773971209230927
2025-01-06,15.035295795707581,12.702739034121608
2025-01-07,15.471642646927334,12.780739084898823
2025-01-08,15.4613915487355,12.656213326228247
2025-01-10,16.164172484923057,12.974605768055314
2025-01-13,16.19430462808279,12.971424694673072
2025-01-14,15.883937248777901,12.92091320930671
2025-01-15,17.263494494808622,13.322753418160843
2025-01-16,17.26748334757112,13.22946176198295
2025-01-17,17.59174665416104,13.346437488711743
2025-01-21,17.848018257895244,13.458092654803194
2025-01-22,14.212940585411607,13.479887896446616
2025-01-23,14.244651136688743,13.505081681541206
2025-01-24,13.861888438597553,13.522851409793407
2025-01-27,14.744242220093406,13.707958263526294
2025-01-28,14.538151991642914,13.796286477492472
2025-01-29,14.632139087231941,13.834639522783931
2025-01-30,14.211024065536149,13.858189299153645
2025-01-31,13.698343755608628,13.909916390250201
2025-02-03,13.874175122331897,13.968981083119791
2025-02-04,13.951136211841039,13.404197295583794
2025-02-05,13.402411919738135,13.402647815722132
2025-02-06,13.323649684225106,13.396300210534404
2025-02-07,13.094922952606664,13.359892254620501
2025-02-10,13.247405817094613,12.49524280838208
2025-02-11,11.81476792872855,12.407602240884454
2025-02-12,11.953331991774153,12.400648077246213
2025-02-13,12.330097243696791,12.571334339486532
2025-02-14,10.890403221616602,12.551742852135042
2025-02-18,10.835978576345138,12.56188300700824
2025-02-19,10.400601600547226,12.488385946816399
2025-02-20,10.141091885367084,12.228689812301594
2025-02-21,11.662815191187208,12.717126225211544
2025-02-24,11.534837750422962,12.737660173361975
2025-02-25,11.60078539177833,12.780795154269178
2025-02-26,10.583971846132664,12.737719587380141
2025-02-27,11.358310850535384,13.120943700527976
2025-02-28,12.747723547024064,13.479153606198565
2025-03-03,13.822128200604745,13.882152218963306
2025-03-04,14.217235305708773,14.061440680716606
2025-03-05,14.759608708204585,14.178266777630702
2025-03-06,15.53150944225623,14.586530878639087
2025-03-07,15.61967615943624,14.639734688951183
2025-03-10,17.59038242030255,15.464082841992322
2025-03-11,17.559583361394367,15.529504272504402
2025-03-12,17.455089362861344,15.572558371192391
2025-03-13,17.682135700100684,15.741146393598907
2025-03-14,19.69793778324192,16.34015690372988
2025-03-17,19.47034114725596,16.339736947738395
2025-03-18,19.596100136180326,16.437485494693654
2025-03-19,20.132042215631827,16.610544053129946
2025-03-20,20.02135958306853,16.581646619971917
2025-03-21,20.07000624478643,16.571535248447404
2025-03-24,20.742910206222433,15.929473238988976
2025-03-25,20.769897025626864,15.937896649455476
2025-03-26,21.05386097992433,15.914026979433107
2025-03-27,21.03722744758653,15.864121001308105
2025-03-28,21.43097760452284,16.15047674888539
2025-03-31,20.708376600813736,16.2254753535716
2025-04-01,20.05617138558227,16.127852377542652
2025-04-02,19.88323541662367,16.045252253812567
2025-04-03,25.553296627360318,18.768103236919597
2025-04-04,31.579277151651695,21.985951667865145
2025-04-07,31.35156360336922,21.78343604249583
2025-04-08,30.663031679493848,21.87855602564421
2025-04-09,48.989012272311264,30.64355373034698
2025-04-10,51.218268322156476,31.81804779963472
2025-04-11,51.516083915760824,31.929073148341015
2025-04-14,51.07616060021929,31.99793663608134
2025-04-15,50.96893592428972,31.996462030880586
2025-04-16,51.37095723531427,32.0309859099615
2025-04-17,51.164676487021985,32.03686927926748
2025-04-21,51.673764270893216,32.25123346182088
2025-04-22,52.69563797509647,32.664922912006205
2025-04-23,52.58314213905528,32.81650834487095
2025-04-24,53.2082934197299,33.10190260689856
2025-04-25,53.167056888029784,33.14594901712295
2025-04-28,53.16560949564545,33.044477629944076
2025-04-29,52.744881515654754,33.02048719151832
2025-04-30,52.69493506059904,33.0147170469288
2025-05-01,52.74352614142682,33.03007054563906
2025-05-02,52.94779706096383,33.16881324437526
2025-05-05,49.82353072062614,33.16204036230415
2025-05-06,44.8248910836056,33.16265289584804
2025-05-07,44.75536984679993,33.163610423485316
2025-05-08,44.09155030029992,33.18964100155887
2025-05-09,25.719036484994717,33.14700432400164
2025-05-12,22.207338235800588,33.7988461644288
2025-05-13,21.733811623002122,33.82666561538107
2025-05-14,21.680555791250423,33.822439520998564
2025-05-15,21.53119208389771,33.76842109708547
2025-05-16,19.202303825400623,33.79392539956591
2025-05-19,19.211984117669143,33.789100148937
2025-05-20,16.31569175230965,33.791090160925975
2025-05-21,16.733269060543446,33.945602665768135
2025-05-22,16.333926520816746,33.77697897488996
2025-05-23,15.52948020691388,33.79206874398495
2025-05-27,16.686950876408396,34.037004846612305
2025-05-28,16.963669024746142,34.05784302163859
2025-05-29,16.928089027893854,33.90875342292809
2025-05-30,16.96587130863079,33.768690170067096
2025-06-02,16.92841565278918,33.593672082785595
2025-06-03,16.40422090260196,33.514831245260574
2025-06-04,16.16801727881648,33.4541067683316
2025-06-05,15.907533361877968,33.26530758304035
2025-06-06,16.10814372295154,33.3056766555335
2025-06-09,16.065523833082196,32.832827880453884
2025-06-10,16.019148792014562,32.78512137123698
2025-06-11,11.890150286722623,32.78776835091803
2025-06-12,11.78246781485943,32.65394625256944
2025-06-13,12.561893744646351,32.52307100860992
2025-06-16,12.851663878335803,32.53981006403198
2025-06-17,13.106129001296948,32.50871639898536
2025-06-18,13.103613970878945,32.450453696941075
2025-06-20,13.074450575545935,32.4481457299585
2025-06-23,11.883958655128284,32.495251117611765
2025-06-24,12.318521290454012,32.38091768148907
2025-06-25,11.905027805046783,32.38005464264955
2025-06-26,10.090669697462156,32.297583700221075
2025-06-27,9.75483599174826,32.29462253520208
2025-06-30,9.776568713641517,31.99821675537032
2025-07-01,9.744576549766096,31.986335570872054
2025-07-02,9.705715720022921,31.99031863558866
2025-07-03,9.829727674917187,32.000687580945325
2025-07-07,10.379048521108892,30.332922674502505
2025-07-08,10.121266626355773,27.690267818434194
2025-07-09,9.8010333951222,27.674053911422718
2025-07-10,9.79398352504333,27.397341638857164
2025-07-11,9.899156092323492,18.145497088689183
2025-07-14,9.756473392739009,15.55739640953235
2025-07-15,9.960217981603574,15.319823988983272
2025-07-16,8.817977773811075,15.251383048692125
2025-07-17,8.540541832744685,15.231700100226858
2025-07-18,7.6999026631414464,14.394168767947225
2025-07-21,7.643873323222455,14.3925054112089
2025-07-22,7.483564949349423,13.34454125215592
2025-07-23,7.332631445623479,12.569539855692499
2025-07-24,6.695448633769284,12.320712206347894
2025-07-25,6.70654934795303,11.753032812177423
2025-07-28,6.4480078921061414,11.726270193521023
2025-07-29,6.53161427176237,11.762609898970998
2025-07-30,6.492404618765713,11.756458863851234
2025-07-31,6.7040353224966935,11.81175231800575
2025-08-01,8.911273812281115,12.33439026627178
2025-08-04,10.007879714345805,12.35036528924702
2025-08-05,9.802277794189274,12.334663159092583
2025-08-06,10.091875604852223,12.213931556938572
2025-08-07,9.939112547049858,12.219392639878304
2025-08-08,10.222220905471113,12.234523465082425
2025-08-11,10.152786678917918,12.242988903565521
2025-08-12,10.694721055556823,10.648198607810725
2025-08-13,10.513844187212328,10.606444837688047
2025-08-14,10.51146675883787,10.610394539458461
2025-08-15,10.459336151619256,10.616457225325188
2025-08-18,10.448909332348725,10.574573200861645
2025-08-19,10.692277809700501,10.660470684329702
2025-08-20,10.759696616910064,10.649088476387814
2025-08-21,10.486733773387549,10.055202350129555
2025-08-22,11.739267550653407,10.429539800540189
2025-08-25,11.805639791934585,10.35972014287585
2025-08-26,11.873585222132293,9.622492975715895
2025-08-27,11.824894915936772,9.510492348116708
2025-08-28,11.832552251888812,9.506789805119773
2025-08-29,11.970011701426197,9.61106565307319
2025-09-02,10.660075282059676,9.736251595289284
2025-09-03,9.547963024311523,9.731237807815265
2025-09-04,9.612528822784137,9.827544694223308
2025-09-05,9.467540201124809,9.78475767633757
2025-09-08,9.451275590463425,9.622131029651225
2025-09-09,9.158841864053752,9.623718425993887
2025-09-10,9.115489556603935,9.589145197292163
2025-09-11,8.840850583734902,9.651789447450753
