date,value,daily_return,drawdown
2020-09-01,1278959.4929999989,-0.01344381577003817,-0.10073639695011
2020-09-02,1330988.3929999988,0.040680647264252245,-0.06415377151685682
2020-09-03,1359693.9929999989,0.02156713022515455,-0.04397025403644118
2020-09-04,1242052.292999999,-0.08652071760678881,-0.1266866337106443
2020-09-07,1148582.3617899988,-0.07525442506469426,-0.19240732899206248
2020-09-08,1151763.8617899988,0.0027699363196225235,-0.19017034872117658
2020-09-09,1129493.3617899988,-0.01933599476318748,-0.20582921061737783
2020-09-10,1117157.3869899986,-0.01092168862369447,-0.21450289669304845
2020-09-11,1140631.3869899986,0.02101225867847223,-0.1979978283671721
2020-09-14,1159837.3869899986,0.016838042700791034,-0.1844936815550915
2020-09-15,1163038.3869899986,0.002759869647164237,-0.18224299041974473
2020-09-16,1141698.3869899986,-0.01834849153623297,-0.1972475979887232
2020-09-17,1143832.3869899986,0.0018691451475429943,-0.19574713723182535
2020-09-18,1177976.3869899986,0.029850527392260684,-0.1717397651214598
2020-09-21,1167306.3869899986,-0.009057906523291415,-0.17924206890594904
2020-09-22,1153435.3869899986,-0.011882912793587663,-0.18899506382578504
2020-09-23,1148100.3869899986,-0.004625313268671438,-0.19274621571802966
2020-09-24,1149167.3869899986,0.0009293612406118257,-0.19199598533958073
2020-09-25,1143832.3869899986,-0.004642491651258851,-0.19574713723182535
2020-09-28,1153435.3869899986,0.008395460829073276,-0.18899506382578504
2020-09-29,1143148.0015499988,-0.008918909161306221,-0.1962283431808938
2020-09-30,1143842.4015499987,0.0006074454043205613,-0.19574009578183582
2020-10-09,1143191.6215099988,-0.0005689420492875907,-0.19619767305990152
2020-10-12,1152215.9215099989,0.007893952186318609,-0.1898524959237847
2020-10-13,1132161.9215099989,-0.017404723911225717,-0.2039528895595998
2020-10-14,1130156.5215099987,-0.0017713014030055207,-0.20536292892318142
2020-10-15,1130156.5215099987,0.0,-0.20536292892318142
2020-10-16,1147202.4215099986,0.015082778071505487,-0.19337759433273863
2020-10-19,1146199.721509999,-0.0008740392987315326,-0.1940826140145292
2020-10-20,1148518.5690499987,0.0020230745972831254,-0.19245218302343325
2020-10-21,1132670.5690499987,-0.013798644991093845,-0.2035952486632257
2020-10-22,1119086.5690499987,-0.011992895702581219,-0.2131464477830478
2020-10-23,1086824.5690499987,-0.02882886891171199,-0.2358305456926253
2020-10-26,1091829.3174499988,0.004604927549967774,-0.23231160071964144
2020-10-27,1114782.6510499988,0.021022822187636736,-0.21617262400605905
2020-10-28,1114181.2847599986,-0.0005394471195204753,-0.21659545742624023
2020-10-29,1117727.4847599987,0.0031827854663382116,-0.21410204883387313
2020-10-30,1086318.2847599988,-0.028100946275598004,-0.23618652493769496
2020-11-02,1090371.0847599986,0.003730766624162385,-0.2333369151178471
2020-11-03,1101516.2847599986,0.010221474281348009,-0.22550048811326517
2020-11-04,1092904.0847599986,-0.007818495395078395,-0.23155590898044212
2020-11-05,1131405.6847599987,0.03522870903026676,-0.20448461569188622
2020-11-06,1115194.4847599987,-0.014328370644026589,-0.2158830549712781
2020-11-09,1150149.8847599986,0.031344667210690735,-0.19130517027508934
2020-11-10,1109621.8847599986,-0.035237146511958306,-0.21980126847356915
2020-11-11,1051238.6274199986,-0.05261545229222642,-0.2608517776106536
2020-11-12,1048231.0274199987,-0.002861005980517861,-0.26296648509539866
2020-11-13,1045975.3274199987,-0.002151911115960692,-0.26455251570895744
2020-11-16,1046099.4126799986,0.00011863115385901679,-0.2644652687252933
2020-11-17,1044357.4126799984,-0.0016652337042588616,-0.2656901059504649
2020-11-18,1031292.4126799984,-0.012510084997120807,-0.2748763851392514
2020-11-19,1033034.4126799984,0.0016891426510867724,-0.27365154791407986
2020-11-20,1030421.4126799984,-0.0025294413892961165,-0.27548880375183715
2020-11-23,1041990.0697299985,0.011227112429575081,-0.267354635095073
2020-11-24,1047741.0697299985,0.005519246456437088,-0.2633109847609964
2020-11-25,1051575.0697299985,0.0036593010532535164,-0.26061521787161196
2020-11-26,1064994.0697299985,0.012760857865758979,-0.2511800337587665
2020-11-27,1064994.0697299985,0.0,-0.2511800337587665
2020-11-30,1065952.5697299985,0.0009000050115237634,-0.25050609203642044
2020-12-01,1064994.0697299985,-0.0008991957308596144,-0.2511800337587665
2020-12-02,1069786.5697299985,0.004500025057618373,-0.247810325147036
2020-12-03,1072662.0697299985,0.002687919330232047,-0.2457884999799977
2020-12-04,1074579.0697299985,0.0017871425252153905,-0.24444061653530547
2020-12-07,1082247.0697299985,0.007135817378172815,-0.23904908275653663
2020-12-08,1072662.0697299985,-0.008856572836359211,-0.2457884999799977
2020-12-09,1075537.5697299985,0.0026807137878230858,-0.24376667481295938
2020-12-10,1067229.0977799983,-0.007724948141129007,-0.2496085380326228
2020-12-11,1088679.0977799983,0.020098777333394713,-0.2345265871256599
2020-12-14,1081171.5977799983,-0.006895971471583384,-0.23980526994309692
2020-12-15,1091896.5977799983,0.009919794435982121,-0.23226429448961547
2020-12-16,1086534.0977799983,-0.004911179328612958,-0.23603478221635618
2020-12-17,1095114.0977799983,0.007896668882762636,-0.23000200185357103
2020-12-18,1107984.0977799983,0.011752200091378562,-0.2209528313093933
2020-12-21,1111201.5977799983,0.002903922544057025,-0.21869053867334887
2020-12-22,1083316.5977799983,-0.025094456357612982,-0.23829707485240062
2020-12-23,1074736.5977799983,-0.00792012235165851,-0.2443298552151858
2020-12-24,1084810.5541599982,0.009373418938937172,-0.23724664236847046
2020-12-25,1095342.3541599982,0.009708423244605191,-0.2298415099413398
2020-12-28,1097097.6541599983,0.0016025126695171643,-0.22860732120348468
2020-12-29,1074278.7541599984,-0.02079933350825669,-0.24465177479560096
2020-12-30,1114650.6541599983,0.03758046954169503,-0.21626543382493363
2020-12-31,1155022.5541599984,0.036219330109687586,-0.18787909285426616
2021-01-04,1190128.5541599984,0.030394211674534155,-0.1631953180971641
2021-01-05,1195394.4541599983,0.00442464806141607,-0.15949275188359882
2021-01-06,1212947.454159998,0.014683855976506344,-0.14715086450504797
2021-01-07,1253319.3541599982,0.033284129383789995,-0.11876452353438047
2021-01-08,1232255.7541599981,-0.01680625127992008,-0.13357478838864179
2021-01-11,1212947.454159998,-0.015669068644895146,-0.14715086450504797
2021-01-12,1265606.4541599983,0.04341408180494355,-0.11012520236939469
2021-01-13,1255074.6541599983,-0.008321544161996375,-0.11753033479652533
2021-01-14,1232255.7541599981,-0.01818130891606007,-0.13357478838864179
2021-01-15,1225234.5541599982,-0.005697843143598225,-0.13851154334006216
2021-01-18,1258585.2541599981,0.027219849364160886,-0.11506195732081523
2021-01-19,1230500.454159998,-0.022314578934697904,-0.13480897712649692
2021-01-20,1284914.7541599981,0.04422127583621749,-0.09654912625298867
2021-01-21,1328797.2541599984,0.03415207106769347,-0.06569440780661091
2021-01-22,1363903.2541599984,0.026419380300565454,-0.04101063304950884
2021-01-25,1376190.3541599982,0.009008776804750207,-0.03237131188452321
2021-01-26,1312999.5541599982,-0.04591719438301878,-0.07680210644730698
2021-01-27,1329754.521429998,0.012760832413777123,-0.06502133284292895
2021-01-28,1274744.5214299983,-0.041368537661254035,-0.10370003304768538
2021-01-29,1280577.1988599983,0.0045755657952990525,-0.09959895357657073
2021-02-01,1302340.0533799983,0.016994566621499896,-0.08429702800705947
2021-02-02,1301728.9734799988,-0.00046921685193790363,-0.08472669127288815
2021-02-03,1315472.1690599986,0.010557647451957086,-0.07506355835716101
2021-02-04,1332274.1690599986,0.012772600131864653,-0.06324971504066729
2021-02-05,1336068.1690599986,0.0028477621859748226,-0.06058207300145902
2021-02-08,1340946.1690599986,0.0036510113128673805,-0.05715224752247697
2021-02-09,1332016.7380599985,-0.006659052545158972,-0.0634307202483098
2021-02-10,1319260.9753599986,-0.0095762780868488,-0.07239956811881171
2021-02-18,1316694.4753599986,-0.0019454073514906245,-0.07420412881823923
2021-02-19,1301295.4753599986,-0.011695196029276045,-0.08503149301480435
2021-02-22,1279736.8753599986,-0.016567029093861985,-0.10018980288999557
2021-02-23,1260744.7753599987,-0.014840628855566362,-0.11354355206575911
2021-02-24,1207663.3908999986,-0.04210319606110835,-0.15086620169276818
2021-02-25,1233541.3908999986,0.021428156384466268,-0.13267082987130496
2021-02-26,1224915.3908999986,-0.006992874388841108,-0.1387359538117927
2021-03-01,1230090.9908999985,0.004225271425642774,-0.13509687944750015
2021-03-02,1185235.7908999987,-0.036464944733219595,-0.1666355239380362
2021-03-03,1189697.3866999988,0.003764310725557829,-0.16349848110249718
2021-03-04,1156045.8866999988,-0.02828576441051367,-0.18715956599506883
2021-03-05,1140809.2313499986,-0.013179974536732364,-0.1978727822176803
2021-03-08,1157760.4009299986,0.01485889937964524,-0.18595405459897807
2021-03-09,1131796.3009299987,-0.022426142731383436,-0.20420996516044534
2021-03-10,1111941.4009299986,-0.017542821074503778,-0.21817036735450873
2021-03-11,1139432.8009299987,0.024723784883813993,-0.19884057970119023
2021-03-12,1148596.6009299988,0.008042422504004332,-0.19239731715008407
2021-03-15,1160815.0009299987,0.010637677309951021,-0.18380630041527596
2021-03-16,1142487.4009299986,-0.01578856233363346,-0.1966928255174883
2021-03-17,1148596.6009299988,0.005347279974402541,-0.19239731715008407
2021-03-18,1140960.1009299988,-0.006648548318719416,-0.19776670260933918
2021-03-19,1066122.4009299986,-0.06559186420191188,-0.2503866801100394
2021-03-22,1088378.7097599988,0.020875941459053582,-0.23473779632708983
2021-03-23,1085865.0320899987,-0.002309561596031573,-0.2365052165235873
2021-03-24,1075061.232089999,-0.00994948698108955,-0.24410159793191566
2021-03-25,1073517.8320899988,-0.0014356391561061166,-0.24518679527596268
2021-03-26,1082006.5320899987,0.007907367484966343,-0.23921820988370462
2021-03-29,1099096.004089999,0.01579424106339755,-0.22720223889396468
2021-03-30,1105588.504089999,0.005907127289918046,-0.2226372241497476
2021-03-31,1114863.504089999,0.008389197215499467,-0.21611577451515174
2021-04-01,1120428.504089999,0.004991642456304568,-0.21220290473439424
2021-04-02,1126921.004089999,0.00579465800477208,-0.20763788999017715
2021-04-06,1140833.504089999,0.012345585848082097,-0.19785571553828338
2021-04-07,1138295.348409999,-0.0022248256830647017,-0.19964034674387734
2021-04-08,1142801.3484099992,0.0039585508333090935,-0.19647208237153335
2021-04-09,1145054.348409999,0.0019714712475045193,-0.19488795018536162
2021-04-12,1152714.5484099989,0.006689813466615568,-0.18950190075237716
2021-04-13,1151572.944399999,-0.0009903614139117334,-0.19030458679592077
2021-04-14,1166506.944399999,0.012968349137258528,-0.17980417398265344
2021-04-15,1154808.644399999,-0.01002848723375338,-0.18802949735304622
2021-04-16,1165511.344399999,0.009267942400587703,-0.18050420150353802
2021-04-19,1167751.444399999,0.0019219890143182816,-0.17892913958154785
2021-04-20,1150328.444399999,-0.01492012712427182,-0.1911796211970264
2021-04-21,1141616.944399999,-0.0075730544979645265,-0.19730486200476566
2021-04-22,1152070.744399999,0.00915701194807883,-0.1899545730354785
2021-04-23,1138381.244399999,-0.01188251682159458,-0.1995799514476402
2021-04-26,1149389.847189999,0.00967040070640146,-0.19183956884470157
2021-04-27,1171623.7471899989,0.019344089435239686,-0.17620644118641154
2021-04-28,1200698.8471899987,0.02481607262547647,-0.15576312040249385
2021-04-29,1200698.8471899987,0.0,-0.15576312040249385
2021-04-30,1219512.1471899988,0.015668625021193927,-0.14253508930701758
2021-05-06,1181885.5471899987,-0.030853813212684544,-0.16899115149797012
2021-05-07,1131607.719249999,-0.04254035262512368,-0.20434256094784442
2021-05-10,1151971.9192499989,0.017995812200271022,-0.19002405909891326
2021-05-11,1157284.319249999,0.004611570743372706,-0.18628879774701806
2021-05-12,1207752.119249999,0.04360881691778795,-0.15080381490401468
2021-05-13,1167023.719249999,-0.03372248274363787,-0.17944081860187713
2021-05-14,1133583.5950299988,-0.02865419414225001,-0.20295328069086468
2021-05-17,1144300.7950299988,0.009454265258413752,-0.1954177895831676
2021-05-18,1166559.5950299988,0.01945187847170593,-0.17976715420564282
2021-05-19,1143614.4564699987,-0.01966906676500313,-0.1959003688124206
2021-05-20,1099563.4564699987,-0.038519100340837276,-0.22687356319016524
2021-05-21,1059371.6835699987,-0.036552481499367295,-0.2551332529683285
2021-05-24,1063810.1835699987,0.004189747629502971,-0.2520124492806569
2021-05-25,1097838.6835699987,0.03198737944564978,-0.22808628767517503
2021-05-26,1087482.1835699987,-0.009433535322623476,-0.23536816294640864
2021-05-27,1097838.6835699987,0.009523374411525065,-0.22808628767517503
2021-05-28,1097838.6835699987,0.0,-0.22808628767517503
2021-05-31,1124469.6835699987,0.024257662258174495,-0.2093614655491457
2021-06-01,1124469.6835699987,0.0,-0.2093614655491457
2021-06-02,1094879.6835699987,-0.026314626736806956,-0.23016682346695605
2021-06-03,1080084.6835699987,-0.013512900295819641,-0.24056950242586123
2021-06-04,1094222.9973699986,0.013090004899679375,-0.23062855349164985
2021-06-07,1096471.1973699986,0.0020546086176251865,-0.2290477962874991
2021-06-08,1085979.5973699987,-0.009568513997599837,-0.2364246632402026
2021-06-09,1092724.1973699986,0.006210613916075136,-0.2316823916277504
2021-06-10,1109210.9973699986,0.01508779620665579,-0.22009017213064472
2021-06-11,1101716.9973699986,-0.006756153714458923,-0.22535936281114727
2021-06-15,1109210.9973699986,0.006802109813944579,-0.22009017213064472
2021-06-16,1078485.5973699987,-0.027700230229281475,-0.24169385392070517
2021-06-17,1127269.4787999988,0.04523368837652053,-0.2073928700149541
2021-06-18,1105910.291139999,-0.018947721074411672,-0.22241096883550074
2021-06-21,1130499.0911399988,0.022233991488272542,-0.20512206093521512
2021-06-22,1125436.6911399988,-0.004478022175935514,-0.20868154197350916
2021-06-23,1131945.491139999,0.0057833550756258845,-0.20410506635284525
2021-06-24,1113865.491139999,-0.015972500567842163,-0.21681749863246713
2021-06-25,1137731.0911399988,0.021425926370673753,-0.20003708802336637
2021-06-28,1155087.8911399988,0.015255625986812626,-0.18783315303492934
2021-06-29,1155811.091139999,0.000626099542335723,-0.18732465574374432
2021-06-30,1176060.6911399988,0.017519818035339307,-0.17308673159056792
2021-07-01,1166659.091139999,-0.007994145260383223,-0.1796971963759712
2021-07-02,1136284.6911399988,-0.026035369055685154,-0.20105408260573604
2021-07-05,1166659.091139999,0.02673132907346165,-0.1796971963759712
2021-07-06,1135561.491139999,-0.026655258795106218,-0.2015625798969209
2021-07-07,1160873.491139999,0.022290294446837056,-0.18376517470545026
2021-07-08,1191971.0911399988,0.026788104162376536,-0.16189979118450074
2021-07-09,1176078.099019999,-0.013333370446761306,-0.17307449174014575
2021-07-12,1224426.099019999,0.04110951478501934,-0.1390799853322277
2021-07-13,1200252.099019999,-0.019743127020363516,-0.15607723853618674
2021-07-14,1191720.099019999,-0.0071085066270381025,-0.16207626907876052
2021-07-15,1215894.099019999,0.02028496458176665,-0.1450790158748015
2021-07-16,1170390.099019999,-0.037424311900745244,-0.17707384543519494
2021-07-19,1169688.2254399988,-0.0005996920006311468,-0.17756734766719756
2021-07-20,1166349.4480899991,-0.002854416482429456,-0.17991491298570453
2021-07-21,1171472.2480899992,0.004392165665606518,-0.1763129634236444
2021-07-22,1183568.922729999,0.010326044564626047,-0.16780753437665225
2021-07-23,1154702.322729999,-0.024389454171724,-0.18810425437902692
2021-07-26,1116917.806089999,-0.03272230071441118,-0.21467135111598745
2021-07-27,1109564.806089999,-0.006583295529812294,-0.21984140169961908
2021-07-28,1122636.806089999,0.011781195589705584,-0.21065020066205176
2021-07-29,1138976.806089999,0.014555018961929678,-0.1991611993650926
2021-07-30,1149597.806089999,0.009325036245874774,-0.19169334852206915
2021-08-02,1118551.806089999,-0.027005966639405243,-0.21352245098629152
2021-08-03,1095835.1501399989,-0.0203089886640192,-0.22949501461371657
2021-08-04,1095049.6501399989,-0.0007168048952432837,-0.23004731635905082
2021-08-05,1086409.1501399989,-0.007890509803729295,-0.23612263555772742
2021-08-06,1102119.1501399989,0.014460482036602551,-0.22507660065104268
2021-08-09,1090336.6501399989,-0.010690767870700113,-0.23336112683105623
2021-08-10,1095177.881429999,0.0044401252488195375,-0.22995715421357218
2021-08-11,1103508.4086299988,0.00760655172210245,-0.22409978347886272
2021-08-12,1107672.4086299988,0.003773419366300601,-0.22117198657552503
2021-08-13,1115167.6086299988,0.006766621558507824,-0.2159019521495172
2021-08-16,1111003.6086299988,-0.0037339678518062414,-0.2188297490528549
2021-08-17,1102675.6086299988,-0.007495925247506086,-0.2246853428595303
2021-08-18,1103508.4086299988,0.00075525385116193,-0.22409978347886272
2021-08-19,1078524.4086299988,-0.022640516197803606,-0.24166656489888888
2021-08-20,1075380.6284699987,-0.0029148901358602153,-0.24387702354855811
2021-08-23,1097063.828469999,0.020163279331942174,-0.22863110476506812
2021-08-24,1107240.9526499987,0.009276692855868962,-0.22147535244540276
2021-08-25,1113658.9526499987,0.005796389651809397,-0.21696272023463875
2021-08-26,1109166.3526499986,-0.004034089601048674,-0.22012156278217362
2021-08-27,1114300.7526499988,0.0046290621670348475,-0.2165114570135623
2021-08-30,1113658.9526499987,-0.0005759665857477669,-0.21696272023463875
2021-08-31,1134838.3526499986,0.019017850976371653,-0.2020710339391176
2021-09-01,1142539.9526499987,0.006786517200459308,-0.19665587528620074
2021-09-02,1160455.7189099987,0.015680647506852052,-0.18405891923986312
2021-09-03,1157586.9189099986,-0.0024721322436108695,-0.18607603349449697
2021-09-06,1166193.3189099985,0.007434776481496375,-0.18002469073059563
2021-09-07,1189860.9189099986,0.020294748405968788,-0.16338349812986663
2021-09-08,1213528.5189099985,0.019891064261259306,-0.14674230552913783
2021-09-09,1250822.9189099986,0.03073219905330138,-0.12051982021889825
2021-09-10,1240064.9189099986,-0.008600737832158423,-0.128083998673775
2021-09-13,1271621.7189099984,0.02544769997020624,-0.10589574187280328
2021-09-14,1246519.7189099987,-0.019740147267629737,-0.12354549160084892
2021-09-15,1240064.9189099986,-0.005178257433139044,-0.128083998673775
2021-09-16,1233610.1189099986,-0.005205211357542261,-0.13262250574670112
2021-09-17,1208508.1189099986,-0.020348406368601912,-0.15027225547474693
2021-09-22,1245085.3189099985,0.030266408166947478,-0.12455404872816592
2021-09-23,1244368.1189099986,-0.000576024782484641,-0.12505832729182434
2021-09-24,1199184.5189099985,-0.03631047703116874,-0.15682787680230686
2021-09-27,1173378.3215299984,-0.021519788633909798,-0.17497276267552622
2021-09-28,1159071.7282999987,-0.01219265173686268,-0.1850320324536495
2021-09-29,1135243.3282999988,-0.02055817549354677,-0.20178628695208647
2021-09-30,1188857.228299999,0.04722679152872522,-0.164089214330603
2021-10-08,1159071.7282999987,-0.025053891494264513,-0.1850320324536495
2021-10-11,1249090.1282999988,0.07766421853117711,-0.12173818212622053
2021-10-12,1284170.8282999988,0.028085002999538977,-0.0970721963368549
2021-10-13,1284170.8282999988,0.0,-0.0970721963368549
2021-10-14,1289466.0282999987,0.004123438940759838,-0.0933490286705356
2021-10-15,1333151.4282999986,0.03387867461509919,-0.06263289542340107
2021-10-18,1398017.6282999988,0.04865628811778411,-0.01702409151098897
2021-10-19,1509878.728299999,0.08001408403985866,0.0
2021-10-20,1358150.4413799988,-0.10049037984052789,-0.10049037984052789
2021-10-21,1372613.4413799988,0.010649041195542663,-0.09091146483966278
2021-10-22,1356704.1413799988,-0.011590517417638835,-0.10144827134061443
2021-10-25,1385630.1413799988,0.021320786984977635,-0.0822904413388842
2021-10-26,1371167.1413799988,-0.010437850309459762,-0.09186935633974933
2021-10-27,1365381.9413799988,-0.0042191792855956756,-0.09570092234009533
2021-10-28,1343687.4413799988,-0.015888960694817156,-0.11006929484139301
2021-10-29,1352999.545089999,0.006930260284665923,-0.10390184341932758
2021-11-01,1334960.6450899988,-0.013332524807907586,-0.11584909432225968
2021-11-02,1339880.3450899988,0.0036852771788402627,-0.11259075316691462
2021-11-03,1320201.545089999,-0.014686983111673269,-0.12562411778829488
2021-11-04,1336600.545089999,0.012421588249907689,-0.11476298060381122
2021-11-05,1331680.845089999,-0.0036807556439150124,-0.11802132175915629
2021-11-08,1364478.845089999,0.024629024379924536,-0.09629904739018899
2021-11-09,1378410.8086399988,0.010210465043216432,-0.08707184040404513
2021-11-10,1365062.4086399986,-0.009683905491984834,-0.09591255042254401
2021-11-11,1353767.6086399988,-0.008274200453042058,-0.10339315120742747
2021-11-12,1353254.2086399987,-0.0003792379110886257,-0.10373317851583136
2021-11-15,1370196.4086399989,0.012519598972484891,-0.09251227733850587
2021-11-16,1361982.0086399987,-0.005995052934165468,-0.09795271427296674
2021-11-17,1373020.1086399988,0.00810443892061552,-0.09064212714228499
2021-11-18,1376100.5086399987,0.002243521402647941,-0.08860196329186226
2021-11-19,1395096.3086399985,0.013804078903199679,-0.07602095288092181
2021-11-22,1398946.8086399988,0.0027600245059453687,-0.07347074806789317
2021-11-23,1376100.5086399987,-0.016331071245096362,-0.08860196329186226
2021-11-24,1377584.1491299986,0.0010781483479473941,-0.0876193410042628
2021-11-25,1374845.4491299987,-0.001988045522830384,-0.08943319528849629
2021-11-26,1365716.4491299987,-0.006640019069617531,-0.09547937623594133
2021-11-29,1379494.9207699988,0.010088823085331766,-0.08635382768575176
2021-11-30,1387790.620769999,0.006013577777705503,-0.08085954536723704
2021-12-01,1388975.7207699989,0.0008539472613975363,-0.08007464789316361
2021-12-02,1371199.2207699989,-0.012798279864924766,-0.09184811000426633
2021-12-03,1379494.9207699988,0.006049959680797912,-0.08635382768575176
2021-12-06,1359348.2207699989,-0.01460440317442746,-0.09969708474500148
2021-12-07,1337213.8730099988,-0.01628305935285812,-0.11435677054964986
2021-12-08,1346728.5730099988,0.007115316548865103,-0.10805513862275151
2021-12-09,1356975.1730099989,0.007608511622426262,-0.10126876577839934
2021-12-10,1352583.7730099987,-0.00323616827142037,-0.10417721128312177
2021-12-13,1359170.8730099988,0.0048700125873470945,-0.0998145430260382
2021-12-14,1343069.0730099988,-0.011846781239757798,-0.11047884321002012
2021-12-15,1343069.0730099988,0.0,-0.11047884321002012
2021-12-16,1361366.5730099988,0.013623647783797876,-0.09836032027367707
2021-12-17,1355511.3730099988,-0.004300972358278199,-0.10223824761330681
2021-12-20,1347460.4730099987,-0.005939382110917046,-0.10757039770529785
2021-12-21,1373076.9730099987,0.019010947269404443,-0.0906044655944176
2021-12-22,1371613.1730099989,-0.0010660727903628597,-0.09157394742932491
2021-12-23,1370149.3730099988,-0.001067210514454131,-0.09254342926423238
2021-12-24,1361366.5730099988,-0.00641010401713038,-0.09836032027367707
2021-12-27,1374540.7730099987,0.009677187806126142,-0.08963498375951011
2021-12-28,1370790.4655799987,-0.0027284075551921028,-0.09211883054780323
2021-12-29,1354327.9655799984,-0.012009494093639383,-0.10302202409006585
2021-12-30,1360912.9655799984,0.0048621900805096985,-0.09866074667316085
2021-12-31,1340060.4655799984,-0.015322434665109519,-0.11247145849335997
2022-01-04,1366400.4655799987,0.019655829476769027,-0.09502634882573989
2022-01-05,1385057.9655799984,0.013654488907159479,-0.08266939614450926
2022-01-06,1352132.9655799984,-0.023771568279608135,-0.10447578322903417
2022-01-07,1353515.6330499987,0.0010225824716929566,-0.10356003586198768
2022-01-10,1337489.7330499985,-0.011840203104183988,-0.11417406710808915
2022-01-11,1333119.0330499986,-0.0032678381687708535,-0.11706880290248041
2022-01-12,1357886.3330499986,0.018578461027096482,-0.10066530006759643
2022-01-13,1368084.6330499984,0.007510422449788612,-0.09391091654735022
2022-01-14,1370998.4330499985,0.0021298389950510366,-0.09198109268442267
2022-01-17,1394308.8330499986,0.01700249937422793,-0.07654250178100239
2022-01-18,1411791.6330499984,0.012538685537663019,-0.06496355860343737
2022-01-19,1423446.8330499986,0.008255609204044223,-0.05724426315172716
2022-01-20,1424903.7330499985,0.0010235015219206556,-0.05627935122026346
2022-01-21,1401593.3330499986,-0.01635928060213876,-0.07171794212368358
2022-01-24,1424903.7330499985,0.01663135764870849,-0.05627935122026346
2022-01-25,1401593.3330499986,-0.01635928060213876,-0.07171794212368358
2022-01-26,1416162.3330499986,0.010394598530442778,-0.062068822809045965
2022-01-27,1428417.1665799983,0.008653551393085213,-0.05395238716404707
2022-01-28,1429290.7665799982,0.0006115860411364249,-0.05337379764978624
2022-02-07,1513156.3665799983,0.05867637429763395,0.0
2022-02-08,1508788.3665799985,-0.0028866811761644184,-0.0028866811761643785
2022-02-09,1465981.9665799984,-0.028371374639526326,-0.03117615670257689
2022-02-10,1476465.1665799983,0.007150974731603421,-0.024248121879782043
2022-02-11,1421428.3665799983,-0.03727605719780325,-0.06062030469945518
2022-02-14,1449387.3222799983,0.01966961991005589,-0.04214306314166942
2022-02-15,1434184.8222799983,-0.01048891470644664,-0.0521899428533547
2022-02-16,1439252.3222799983,0.0035333660775631603,-0.048840982949459606
2022-02-17,1469657.3222799983,0.021125552156020744,-0.02874722352608905
2022-02-18,1471684.3222799983,0.001379233083298237,-0.02740763956453101
2022-02-21,1481819.3222799983,0.006886667097396604,-0.020709719756740824
2022-02-22,1512224.3222799983,0.02051869586449806,-0.0006159603333702622
2022-02-23,1524386.3222799983,0.008042457604215292,0.0
2022-02-24,1589250.3222799983,0.042550893465761463,0.0
2022-02-25,1522359.3222799983,-0.04208965640103546,-0.04208965640103546
2022-02-28,1503214.1939899984,-0.012575958914434748,-0.05413629752584806
2022-03-01,1501915.9378699982,-0.0008636534468546841,-0.05495319597274454
2022-03-02,1629262.3378699983,0.08478929931364965,0.0
2022-03-03,1748638.2607099982,0.07326992103436503,0.0
2022-03-04,1746309.8607099983,-0.0013315504140087864,-0.001331550414008732
2022-03-07,1834789.0607099985,0.0506663805723615,0.0
2022-03-08,1862729.8607099983,0.01522834455378086,0.0
2022-03-09,1890670.6607099983,0.0149999205946858,0.0
2022-03-10,1841833.0561999981,-0.025830836393082035,-0.025830836393081997
2022-03-11,1706813.3005899985,-0.07330727133791781,-0.09724451959864676
2022-03-14,1721654.7005899986,0.008695385719615478,-0.08939471248606017
2022-03-15,1676070.4005899983,-0.026477028166204786,-0.11350483433186177
2022-03-16,1706813.3005899985,0.01834224862462719,-0.09724451959864676
2022-03-17,1701512.8005899985,-0.003105494899862671,-0.10004802213885623
2022-03-18,1739676.4005899986,0.02242921709831802,-0.07986280384934799
2022-03-21,1744976.9005899983,0.0030468310073081817,-0.07705930130913864
2022-03-22,1799042.0005899984,0.030983275470133798,-0.04846357539900198
2022-03-23,1799042.0005899984,0.0,-0.04846357539900198
2022-03-24,1788441.0005899984,-0.0058925806048570895,-0.05407058047942093
2022-03-25,1774659.7005899984,-0.007705761607709527,-0.061359687083965574
2022-03-28,1746037.0005899984,-0.016128556923045045,-0.0764986008010967
2022-03-29,1726955.2005899984,-0.01092863438378,-0.08659120994585082
2022-03-30,1678190.6005899985,-0.028237327745004537,-0.11238343331577788
2022-03-31,1684600.2627599982,0.0038193886723869586,-0.10899328065556117
2022-04-01,1667463.2627599982,-0.010172739716853174,-0.11805726009741943
2022-04-06,1657181.0627599983,-0.006166372734941583,-0.12349564776253437
2022-04-07,1622907.0627599983,-0.020682109378511337,-0.1416236066462509
2022-04-08,1633189.2627599982,0.006335667787725097,-0.13618521898113595
2022-04-11,1591105.5395099984,-0.02576781773527015,-0.1584438408154623
2022-04-12,1573407.5395099984,-0.011123083642490705,-0.16780454036392514
2022-04-13,1576947.1395099985,0.0022496396585860445,-0.16593240045423252
2022-04-14,1606069.8483299986,0.01846777744817074,-0.15052902564909132
2022-04-15,1598617.4483299986,-0.0046401468826209324,-0.15447069574260267
2022-04-18,1572534.0483299985,-0.01631622376400821,-0.16826654106989256
2022-04-19,1589301.9483299986,0.010662980568088454,-0.15939778335949187
2022-04-20,1554833.0051399986,-0.021688102267929166,-0.17762885020063912
2022-04-21,1530971.7822999984,-0.015346485932006382,-0.19024935748192293
2022-04-22,1541543.8786899985,0.006905480892742233,-0.18465763989212863
